transaction_date,store_id,store_name,region,store_type,transactions,units_sold,gross_revenue,net_revenue,discount_total,cogs,gross_profit,avg_order_value,gross_margin_pct
2024-01-21,STR003,Atlanta Mall #3,Midwest,express,1,1,247.1,247.1,0.0,106.46,140.64,247.1,56.92
2024-01-21,STR004,Miami Downtown #4,Southwest,online,1,4,397.48,397.48,0.0,181.76,215.72,397.48,54.27
2024-01-21,STR005,Chicago Mall #5,West,flagship,1,2,653.06,653.06,0.0,466.56,186.5,653.06,28.56
2024-01-21,STR006,Detroit Mall #6,Northeast,outlet,1,2,1154.16,1154.16,0.0,762.5,391.66,1154.16,33.93
2024-01-21,STR012,Seattle Mall #12,Southeast,online,1,4,1892.68,1703.41,189.27,1006.68,696.73,1703.41,40.9
2024-01-21,STR014,San Francisco Mall #14,Southwest,outlet,1,4,304.56,304.56,0.0,238.08,66.48,304.56,21.83
2024-01-21,STR015,Austin Mall #15,West,express,1,5,2502.75,2127.34,375.41,1618.4,508.94,2127.34,23.92
2024-01-21,STR017,Charlotte Mall #17,Southeast,flagship,1,3,1501.65,1501.65,0.0,971.04,530.61,1501.65,35.34
2024-01-21,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,608.54,608.54,0.0,413.98,194.56,608.54,31.97
2024-01-21,STR020,San Diego Mall #20,West,online,1,1,602.78,512.36,90.42,387.07,125.29,512.36,24.45
2024-01-21,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,1731.24,1731.24,0.0,1143.75,587.49,1731.24,33.93
2024-01-21,STR022,Orlando Downtown #22,Southeast,outlet,3,10,2882.59,2868.25,14.34,1393.22,1475.0300000000002,956.08,51.43
2024-01-21,STR023,Kansas City Mall #23,Midwest,express,1,4,1716.28,1716.28,0.0,1061.36,654.92,1716.28,38.16
2024-01-22,STR006,Detroit Mall #6,Northeast,outlet,3,10,823.88,817.36,6.52,476.14,341.22,272.45,41.75
2024-01-22,STR007,Dallas Downtown #7,Southeast,express,1,2,203.18,203.18,0.0,154.82,48.36,203.18,23.8
2024-01-22,STR009,Phoenix Mall #9,Southwest,flagship,1,1,139.31,139.31,0.0,73.35,65.96,139.31,47.35
2024-01-22,STR013,Portland Downtown #13,Midwest,flagship,2,6,1295.85,1295.85,0.0,861.65,434.2,647.92,33.51
2024-01-22,STR015,Austin Mall #15,West,express,2,8,2327.87,2136.6,191.27,1654.24,482.36,1068.3,22.58
2024-01-22,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,2306.36,2306.36,0.0,1529.36,777.0,2306.36,33.69
2024-01-22,STR023,Kansas City Mall #23,Midwest,express,1,5,1371.5,1371.5,0.0,956.65,414.85,1371.5,30.25
2024-01-23,STR002,Boston Mall #2,Southeast,outlet,1,1,648.85,648.85,0.0,298.91,349.94,648.85,53.93
2024-01-23,STR003,Atlanta Mall #3,Midwest,express,1,5,403.3,403.3,0.0,288.1,115.2,403.3,28.56
2024-01-23,STR005,Chicago Mall #5,West,flagship,1,3,701.58,701.58,0.0,350.25,351.33,701.58,50.08
2024-01-23,STR007,Dallas Downtown #7,Southeast,express,1,2,654.56,621.83,32.73,299.26,322.57,621.83,51.87
2024-01-23,STR008,Houston Mall #8,Midwest,online,1,3,348.93,348.93,0.0,285.33,63.6,348.93,18.23
2024-01-23,STR009,Phoenix Mall #9,Southwest,flagship,2,8,2198.67,2198.67,0.0,1413.74,784.93,1099.34,35.7
2024-01-23,STR012,Seattle Mall #12,Southeast,online,1,4,1592.08,1353.27,238.81,675.24,678.03,1353.27,50.1
2024-01-23,STR014,San Francisco Mall #14,Southwest,outlet,1,1,576.59,576.59,0.0,382.34,194.25,576.59,33.69
2024-01-23,STR016,Nashville Downtown #16,Northeast,online,1,2,345.84,345.84,0.0,227.98,117.86,345.84,34.08
2024-01-23,STR018,Minneapolis Mall #18,Midwest,outlet,1,4,1275.16,1275.16,0.0,930.12,345.04,1275.16,27.06
2024-01-23,STR020,San Diego Mall #20,West,online,2,10,2846.35,2846.35,0.0,1878.45,967.9,1423.18,34.0
2024-01-23,STR022,Orlando Downtown #22,Southeast,outlet,1,2,532.6,532.6,0.0,251.02,281.58,532.6,52.87
2024-01-23,STR023,Kansas City Mall #23,Midwest,express,1,4,2878.08,2878.08,0.0,1371.72,1506.36,2878.08,52.34
2024-01-24,STR004,Miami Downtown #4,Southwest,online,1,3,1064.73,1064.73,0.0,491.22,573.51,1064.73,53.86
2024-01-24,STR005,Chicago Mall #5,West,flagship,1,2,673.96,673.96,0.0,343.0,330.96,673.96,49.11
2024-01-24,STR006,Detroit Mall #6,Northeast,outlet,1,1,490.08,490.08,0.0,265.44,224.64,490.08,45.84
2024-01-24,STR009,Phoenix Mall #9,Southwest,flagship,1,5,1759.1,1759.1,0.0,947.5,811.6,1759.1,46.14
2024-01-24,STR011,Los Angeles Mall #11,Northeast,express,2,5,2015.09,2015.09,0.0,1186.16,828.9300000000001,1007.54,41.14
2024-01-24,STR012,Seattle Mall #12,Southeast,online,1,2,653.06,620.41,32.65,466.56,153.85,620.41,24.8
2024-01-24,STR015,Austin Mall #15,West,express,2,5,3166.21,2917.48,248.73,1555.91,1361.5700000000002,1458.74,46.67
2024-01-24,STR016,Nashville Downtown #16,Northeast,online,1,2,108.28,108.28,0.0,87.8,20.48,108.28,18.91
2024-01-24,STR017,Charlotte Mall #17,Southeast,flagship,1,5,155.7,155.7,0.0,84.45,71.25,155.7,45.76
2024-01-24,STR019,Philadelphia Downtown #19,Southwest,express,1,3,1061.55,1008.47,53.08,815.13,193.34,1008.47,19.17
2024-01-25,STR001,New York Downtown #1,Northeast,flagship,3,7,1418.49,1381.6399999999999,36.85,767.89,613.75,460.55,44.42
2024-01-25,STR003,Atlanta Mall #3,Midwest,express,1,2,654.5,589.05,65.45,521.28,67.77,589.05,11.5
2024-01-25,STR007,Dallas Downtown #7,Southeast,express,2,9,5293.38,5179.41,113.97,3030.75,2148.66,2589.7,41.48
2024-01-25,STR008,Houston Mall #8,Midwest,online,1,3,822.9,822.9,0.0,573.99,248.91,822.9,30.25
2024-01-25,STR010,Denver Downtown #10,West,outlet,1,4,551.0,523.45,27.55,317.88,205.57,523.45,39.27
2024-01-25,STR014,San Francisco Mall #14,Southwest,outlet,2,4,1837.12,1837.12,0.0,1298.33,538.79,918.56,29.33
2024-01-25,STR017,Charlotte Mall #17,Southeast,flagship,2,7,1243.37,1231.53,11.84,939.95,291.58,615.76,23.68
2024-01-25,STR019,Philadelphia Downtown #19,Southwest,express,1,2,709.82,709.82,0.0,327.48,382.34,709.82,53.86
2024-01-25,STR020,San Diego Mall #20,West,online,1,5,1636.25,1636.25,0.0,1303.2,333.05,1636.25,20.35
2024-01-25,STR023,Kansas City Mall #23,Midwest,express,1,3,241.98,241.98,0.0,172.86,69.12,241.98,28.56
2024-01-26,STR003,Atlanta Mall #3,Midwest,express,2,8,1101.72,1101.72,0.0,780.96,320.76,550.86,29.11
2024-01-26,STR004,Miami Downtown #4,Southwest,online,1,2,402.66,382.53,20.13,334.98,47.55,382.53,12.43
2024-01-26,STR007,Dallas Downtown #7,Southeast,express,1,4,2234.64,2122.91,111.73,1288.56,834.35,2122.91,39.3
2024-01-26,STR010,Denver Downtown #10,West,outlet,1,2,539.96,512.96,27.0,402.84,110.12,512.96,21.47
2024-01-26,STR011,Los Angeles Mall #11,Northeast,express,1,4,1967.24,1967.24,0.0,1149.28,817.96,1967.24,41.58
2024-01-26,STR012,Seattle Mall #12,Southeast,online,1,2,122.84,110.56,12.28,69.86,40.7,110.56,36.81
2024-01-26,STR016,Nashville Downtown #16,Northeast,online,2,7,2488.8199999999997,2488.8199999999997,0.0,1276.68,1212.14,1244.41,48.7
2024-01-26,STR018,Minneapolis Mall #18,Midwest,outlet,1,4,1651.32,1651.32,0.0,775.84,875.48,1651.32,53.02
2024-01-26,STR019,Philadelphia Downtown #19,Southwest,express,1,5,155.7,155.7,0.0,84.45,71.25,155.7,45.76
2024-01-27,STR001,New York Downtown #1,Northeast,flagship,1,2,21.04,16.83,4.21,9.86,6.97,16.83,41.41
2024-01-27,STR002,Boston Mall #2,Southeast,outlet,1,3,242.01,242.01,0.0,205.38,36.63,242.01,15.14
2024-01-27,STR003,Atlanta Mall #3,Midwest,express,1,5,1999.2,1999.2,0.0,1147.75,851.45,1999.2,42.59
2024-01-27,STR004,Miami Downtown #4,Southwest,online,1,1,488.55,488.55,0.0,350.08,138.47,488.55,28.34
2024-01-27,STR005,Chicago Mall #5,West,flagship,1,5,52.6,52.6,0.0,24.65,27.95,52.6,53.14
2024-01-27,STR012,Seattle Mall #12,Southeast,online,1,1,690.46,690.46,0.0,388.79,301.67,690.46,43.69
2024-01-27,STR014,San Francisco Mall #14,Southwest,outlet,1,3,184.26,184.26,0.0,104.79,79.47,184.26,43.13
2024-01-27,STR015,Austin Mall #15,West,express,1,2,810.26,810.26,0.0,505.7,304.56,810.26,37.59
2024-01-27,STR018,Minneapolis Mall #18,Midwest,outlet,1,1,304.27,304.27,0.0,206.99,97.28,304.27,31.97
2024-01-27,STR019,Philadelphia Downtown #19,Southwest,express,1,2,161.34,153.27,8.07,136.92,16.35,153.27,10.67
2024-01-27,STR021,Las Vegas Mall #21,Northeast,flagship,2,5,2243.3199999999997,2157.51,85.81,1427.9299999999998,729.58,1078.76,33.82
2024-01-28,STR001,New York Downtown #1,Northeast,flagship,1,4,1079.92,1079.92,0.0,805.68,274.24,1079.92,25.39
2024-01-28,STR004,Miami Downtown #4,Southwest,online,2,8,2320.25,2320.25,0.0,1411.48,908.77,1160.12,39.17
2024-01-28,STR007,Dallas Downtown #7,Southeast,express,1,5,1246.7,1246.7,0.0,879.05,367.65,1246.7,29.49
2024-01-28,STR010,Denver Downtown #10,West,outlet,2,3,660.22,553.7,106.52,348.93,204.77,276.85,36.98
2024-01-28,STR018,Minneapolis Mall #18,Midwest,outlet,3,10,3215.4,3215.4,0.0,1980.8000000000002,1234.6,1071.8,38.4
2024-01-28,STR019,Philadelphia Downtown #19,Southwest,express,1,5,2436.75,2436.75,0.0,1441.75,995.0,2436.75,40.83
2024-01-28,STR022,Orlando Downtown #22,Southeast,outlet,1,3,1374.57,1374.57,0.0,591.9,782.67,1374.57,56.94
2024-01-29,STR009,Phoenix Mall #9,Southwest,flagship,1,4,322.68,322.68,0.0,273.84,48.84,322.68,15.14
2024-01-29,STR011,Los Angeles Mall #11,Northeast,express,2,9,5162.43,5162.43,0.0,3007.1000000000004,2155.33,2581.22,41.75
2024-01-29,STR016,Nashville Downtown #16,Northeast,online,1,4,510.48,484.96,25.52,391.64,93.32,484.96,19.24
2024-01-29,STR019,Philadelphia Downtown #19,Southwest,express,1,3,1232.01,1108.81,123.2,610.56,498.25,1108.81,44.94
2024-01-29,STR023,Kansas City Mall #23,Midwest,express,1,4,2306.36,2075.72,230.64,1529.36,546.36,2075.72,26.32
2024-01-30,STR003,Atlanta Mall #3,Midwest,express,1,1,602.78,602.78,0.0,387.07,215.71,602.78,35.79
2024-01-30,STR005,Chicago Mall #5,West,flagship,3,8,3701.12,3372.15,328.97,2235.82,1136.33,1124.05,33.7
2024-01-30,STR006,Detroit Mall #6,Northeast,outlet,1,4,1421.64,1421.64,0.0,836.92,584.72,1421.64,41.13
2024-01-30,STR008,Houston Mall #8,Midwest,online,1,4,1620.52,1620.52,0.0,1011.4,609.12,1620.52,37.59
2024-01-30,STR012,Seattle Mall #12,Southeast,online,2,6,1215.86,1215.86,0.0,775.26,440.6,607.93,36.24
2024-01-30,STR016,Nashville Downtown #16,Northeast,online,1,4,2306.36,2306.36,0.0,1529.36,777.0,2306.36,33.69
2024-01-30,STR017,Charlotte Mall #17,Southeast,flagship,1,4,1620.52,1620.52,0.0,1011.4,609.12,1620.52,37.59
2024-01-30,STR020,San Diego Mall #20,West,online,2,5,591.14,591.14,0.0,449.26,141.88,295.57,24.0
2024-01-30,STR021,Las Vegas Mall #21,Northeast,flagship,2,6,1844.9099999999999,1844.9099999999999,0.0,1158.78,686.13,922.46,37.19
2024-01-31,STR001,New York Downtown #1,Northeast,flagship,2,10,544.0999999999999,544.0999999999999,0.0,273.65,270.45,272.05,49.71
2024-01-31,STR002,Boston Mall #2,Southeast,outlet,1,2,1389.24,1111.39,277.85,740.4,370.99,1111.39,33.38
2024-01-31,STR004,Miami Downtown #4,Southwest,online,1,5,1824.3,1824.3,0.0,822.95,1001.35,1824.3,54.89
2024-01-31,STR006,Detroit Mall #6,Northeast,outlet,1,3,518.76,518.76,0.0,341.97,176.79,518.76,34.08
2024-01-31,STR007,Dallas Downtown #7,Southeast,express,1,3,912.81,821.53,91.28,620.97,200.56,821.53,24.41
2024-01-31,STR009,Phoenix Mall #9,Southwest,flagship,1,5,3473.1,3473.1,0.0,1851.0,1622.1,3473.1,46.7
2024-01-31,STR010,Denver Downtown #10,West,outlet,3,12,4216.64,3733.75,482.89,2825.92,907.8299999999999,1244.58,24.31
2024-01-31,STR011,Los Angeles Mall #11,Northeast,express,1,2,46.28,41.65,4.63,21.2,20.45,41.65,49.1
2024-01-31,STR013,Portland Downtown #13,Midwest,flagship,1,2,1108.2,1108.2,0.0,478.44,629.76,1108.2,56.83
2024-01-31,STR014,San Francisco Mall #14,Southwest,outlet,1,1,558.66,558.66,0.0,322.14,236.52,558.66,42.34
2024-01-31,STR017,Charlotte Mall #17,Southeast,flagship,1,3,2696.94,2696.94,0.0,1190.91,1506.03,2696.94,55.84
2024-01-31,STR018,Minneapolis Mall #18,Midwest,outlet,2,3,1966.3200000000002,1688.4700000000003,277.85,1121.65,566.82,844.24,33.57
2024-01-31,STR020,San Diego Mall #20,West,online,1,2,1192.74,1192.74,0.0,694.52,498.22,1192.74,41.77
2024-02-01,STR001,New York Downtown #1,Northeast,flagship,1,5,1006.65,1006.65,0.0,837.45,169.2,1006.65,16.81
2024-02-01,STR002,Boston Mall #2,Southeast,outlet,1,5,115.7,115.7,0.0,53.0,62.7,115.7,54.19
2024-02-01,STR005,Chicago Mall #5,West,flagship,1,5,2442.75,1954.2,488.55,1750.4,203.8,1954.2,10.43
2024-02-01,STR007,Dallas Downtown #7,Southeast,express,3,9,4076.42,4076.42,0.0,2635.99,1440.4299999999998,1358.81,35.34
2024-02-01,STR012,Seattle Mall #12,Southeast,online,1,4,938.44,844.6,93.84,614.6,230.0,844.6,27.23
2024-02-01,STR014,San Francisco Mall #14,Southwest,outlet,1,3,1523.4,1523.4,0.0,1123.65,399.75,1523.4,26.24
2024-02-01,STR016,Nashville Downtown #16,Northeast,online,2,4,1503.73,1503.73,0.0,1113.85,389.88,751.86,25.93
2024-02-01,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,519.14,519.14,0.0,298.88,220.26,519.14,42.43
2024-02-01,STR020,San Diego Mall #20,West,online,1,4,551.0,440.8,110.2,317.88,122.92,440.8,27.89
2024-02-01,STR022,Orlando Downtown #22,Southeast,outlet,1,3,1974.99,1678.74,296.25,966.12,712.62,1678.74,42.45
2024-02-02,STR001,New York Downtown #1,Northeast,flagship,1,1,122.8,122.8,0.0,93.4,29.4,122.8,23.94
2024-02-02,STR004,Miami Downtown #4,Southwest,online,1,4,473.44,473.44,0.0,205.0,268.44,473.44,56.7
2024-02-02,STR005,Chicago Mall #5,West,flagship,1,1,304.27,304.27,0.0,206.99,97.28,304.27,31.97
2024-02-02,STR006,Detroit Mall #6,Northeast,outlet,1,1,544.43,489.99,54.44,264.45,225.54,489.99,46.03
2024-02-02,STR008,Houston Mall #8,Midwest,online,1,4,406.36,406.36,0.0,309.64,96.72,406.36,23.8
2024-02-02,STR013,Portland Downtown #13,Midwest,flagship,1,2,198.74,198.74,0.0,90.88,107.86,198.74,54.27
2024-02-02,STR015,Austin Mall #15,West,express,1,4,2778.48,2778.48,0.0,1480.8,1297.68,2778.48,46.7
2024-02-02,STR017,Charlotte Mall #17,Southeast,flagship,1,1,399.84,399.84,0.0,229.55,170.29,399.84,42.59
2024-02-02,STR021,Las Vegas Mall #21,Northeast,flagship,1,5,638.1,638.1,0.0,489.55,148.55,638.1,23.28
2024-02-02,STR022,Orlando Downtown #22,Southeast,outlet,1,3,1214.22,1214.22,0.0,808.65,405.57,1214.22,33.4
2024-02-03,STR001,New York Downtown #1,Northeast,flagship,1,1,475.35,475.35,0.0,358.67,116.68,475.35,24.55
2024-02-03,STR002,Boston Mall #2,Southeast,outlet,2,5,1136.5900000000001,1109.96,26.63,753.49,356.46999999999997,554.98,32.12
2024-02-03,STR005,Chicago Mall #5,West,flagship,1,3,413.25,371.92,41.33,238.41,133.51,371.92,35.9
2024-02-03,STR010,Denver Downtown #10,West,outlet,1,4,1306.12,1240.81,65.31,933.12,307.69,1240.81,24.8
2024-02-03,STR012,Seattle Mall #12,Southeast,online,2,8,4608.54,4608.54,0.0,2229.15,2379.39,2304.27,51.63
2024-02-03,STR015,Austin Mall #15,West,express,1,5,864.6,864.6,0.0,569.95,294.65,864.6,34.08
2024-02-03,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,388.4,388.4,0.0,189.2,199.2,388.4,51.29
2024-02-03,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,1061.55,955.39,106.16,815.13,140.26,955.39,14.68
2024-02-03,STR022,Orlando Downtown #22,Southeast,outlet,1,2,553.36,553.36,0.0,252.64,300.72,553.36,54.34
2024-02-04,STR002,Boston Mall #2,Southeast,outlet,2,5,2434.29,2339.66,94.63,1273.29,1066.37,1169.83,45.58
2024-02-04,STR003,Atlanta Mall #3,Midwest,express,3,12,2882.41,2813.24,69.17,1534.65,1278.59,937.75,45.45
2024-02-04,STR004,Miami Downtown #4,Southwest,online,1,3,1789.11,1789.11,0.0,1041.78,747.33,1789.11,41.77
2024-02-04,STR005,Chicago Mall #5,West,flagship,1,5,1632.65,1632.65,0.0,1166.4,466.25,1632.65,28.56
2024-02-04,STR007,Dallas Downtown #7,Southeast,express,1,1,268.87,268.87,0.0,166.2,102.67,268.87,38.19
2024-02-04,STR008,Houston Mall #8,Midwest,online,2,6,2389.31,2389.31,0.0,1275.48,1113.83,1194.66,46.62
2024-02-04,STR017,Charlotte Mall #17,Southeast,flagship,1,5,2025.65,2025.65,0.0,1264.25,761.4,2025.65,37.59
2024-02-04,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,270.7,257.16,13.54,219.5,37.66,257.16,14.64
2024-02-04,STR019,Philadelphia Downtown #19,Southwest,express,1,5,2064.15,1857.73,206.42,969.8,887.93,1857.73,47.8
2024-02-04,STR020,San Diego Mall #20,West,online,1,5,1371.5,1371.5,0.0,956.65,414.85,1371.5,30.25
2024-02-04,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,94.47,80.3,14.17,47.58,32.72,80.3,40.75
2024-02-05,STR002,Boston Mall #2,Southeast,outlet,1,1,643.15,643.15,0.0,357.59,285.56,643.15,44.4
2024-02-05,STR006,Detroit Mall #6,Northeast,outlet,2,8,3366.6800000000003,3030.01,336.67,2264.04,765.97,1515.0,25.28
2024-02-05,STR008,Houston Mall #8,Midwest,online,2,6,1969.26,1626.0,343.26,1226.4399999999998,399.56000000000006,813.0,24.57
2024-02-05,STR011,Los Angeles Mall #11,Northeast,express,2,9,2364.74,2364.74,0.0,1343.96,1020.7800000000001,1182.37,43.17
2024-02-05,STR013,Portland Downtown #13,Midwest,flagship,1,1,264.5,264.5,0.0,140.05,124.45,264.5,47.05
2024-02-05,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,292.6,292.6,0.0,220.75,71.85,292.6,24.56
2024-02-05,STR020,San Diego Mall #20,West,online,2,7,3693.9300000000003,3693.9300000000003,0.0,2231.34,1462.5900000000001,1846.96,39.59
2024-02-05,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,540.34,540.34,0.0,255.48,284.86,540.34,52.72
2024-02-05,STR022,Orlando Downtown #22,Southeast,outlet,1,1,136.37,136.37,0.0,59.26,77.11,136.37,56.54
2024-02-06,STR001,New York Downtown #1,Northeast,flagship,1,5,864.6,864.6,0.0,569.95,294.65,864.6,34.08
2024-02-06,STR002,Boston Mall #2,Southeast,outlet,2,6,3489.1000000000004,3489.1000000000004,0.0,1761.16,1727.94,1744.55,49.52
2024-02-06,STR005,Chicago Mall #5,West,flagship,1,2,1108.2,1108.2,0.0,478.44,629.76,1108.2,56.83
2024-02-06,STR008,Houston Mall #8,Midwest,online,1,5,1169.3,1110.83,58.47,583.75,527.08,1110.83,47.45
2024-02-06,STR010,Denver Downtown #10,West,outlet,1,5,1344.35,1344.35,0.0,831.0,513.35,1344.35,38.19
2024-02-06,STR011,Los Angeles Mall #11,Northeast,express,1,1,58.52,49.74,8.78,44.15,5.59,49.74,11.24
2024-02-06,STR012,Seattle Mall #12,Southeast,online,1,2,188.94,188.94,0.0,95.16,93.78,188.94,49.63
2024-02-06,STR014,San Francisco Mall #14,Southwest,outlet,1,5,1945.25,1847.99,97.26,1480.6,367.39,1847.99,19.88
2024-02-06,STR016,Nashville Downtown #16,Northeast,online,1,2,52.18,49.57,2.61,38.86,10.71,49.57,21.61
2024-02-06,STR019,Philadelphia Downtown #19,Southwest,express,1,1,399.84,399.84,0.0,229.55,170.29,399.84,42.59
2024-02-06,STR021,Las Vegas Mall #21,Northeast,flagship,1,5,3376.35,3376.35,0.0,1667.05,1709.3,3376.35,50.63
2024-02-06,STR022,Orlando Downtown #22,Southeast,outlet,1,1,146.15,146.15,0.0,122.97,23.18,146.15,15.86
2024-02-07,STR001,New York Downtown #1,Northeast,flagship,1,5,496.85,496.85,0.0,227.2,269.65,496.85,54.27
2024-02-07,STR010,Denver Downtown #10,West,outlet,1,5,168.3,168.3,0.0,99.35,68.95,168.3,40.97
2024-02-07,STR011,Los Angeles Mall #11,Northeast,express,2,6,1387.12,1179.05,208.07,725.98,453.07,589.52,38.43
2024-02-07,STR012,Seattle Mall #12,Southeast,online,2,8,3903.6000000000004,3611.19,292.41,2553.7200000000003,1057.47,1805.6,29.28
2024-02-07,STR013,Portland Downtown #13,Midwest,flagship,1,1,554.1,526.39,27.71,239.22,287.17,526.39,54.55
2024-02-07,STR014,San Francisco Mall #14,Southwest,outlet,2,3,843.92,843.92,0.0,525.5699999999999,318.35,421.96,37.72
2024-02-07,STR016,Nashville Downtown #16,Northeast,online,1,1,327.28,327.28,0.0,149.63,177.65,327.28,54.28
2024-02-07,STR019,Philadelphia Downtown #19,Southwest,express,1,3,175.56,175.56,0.0,132.45,43.11,175.56,24.56
2024-02-07,STR023,Kansas City Mall #23,Midwest,express,2,2,864.97,819.15,45.82,410.55,408.6,409.58,49.88
2024-02-08,STR001,New York Downtown #1,Northeast,flagship,1,5,3109.1,2953.64,155.46,1569.95,1383.69,2953.64,46.85
2024-02-08,STR002,Boston Mall #2,Southeast,outlet,1,3,1232.01,1232.01,0.0,610.56,621.45,1232.01,50.44
2024-02-08,STR003,Atlanta Mall #3,Midwest,express,1,2,821.34,821.34,0.0,407.04,414.3,821.34,50.44
2024-02-08,STR005,Chicago Mall #5,West,flagship,1,1,368.5,368.5,0.0,314.34,54.16,368.5,14.7
2024-02-08,STR008,Houston Mall #8,Midwest,online,1,3,2071.38,2071.38,0.0,1166.37,905.01,2071.38,43.69
2024-02-08,STR015,Austin Mall #15,West,express,1,4,276.76,276.76,0.0,237.08,39.68,276.76,14.34
2024-02-08,STR016,Nashville Downtown #16,Northeast,online,2,5,1067.79,1067.79,0.0,755.94,311.85,533.9,29.21
2024-02-08,STR017,Charlotte Mall #17,Southeast,flagship,1,1,526.75,526.75,0.0,322.3,204.45,526.75,38.81
2024-02-08,STR018,Minneapolis Mall #18,Midwest,outlet,3,7,2783.58,2708.78,74.8,1787.53,921.25,902.93,34.01
2024-02-08,STR020,San Diego Mall #20,West,online,1,4,1347.92,1347.92,0.0,686.0,661.92,1347.92,49.11
2024-02-08,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,259.57,259.57,0.0,149.44,110.13,259.57,42.43
2024-02-08,STR022,Orlando Downtown #22,Southeast,outlet,2,6,1283.7,1283.7,0.0,710.7,573.0,641.85,44.64
2024-02-09,STR001,New York Downtown #1,Northeast,flagship,1,4,134.64,134.64,0.0,79.48,55.16,134.64,40.97
2024-02-09,STR002,Boston Mall #2,Southeast,outlet,1,5,2882.95,2882.95,0.0,1911.7,971.25,2882.95,33.69
2024-02-09,STR003,Atlanta Mall #3,Midwest,express,1,1,576.59,576.59,0.0,382.34,194.25,576.59,33.69
2024-02-09,STR004,Miami Downtown #4,Southwest,online,1,3,2638.92,2638.92,0.0,1154.52,1484.4,2638.92,56.25
2024-02-09,STR005,Chicago Mall #5,West,flagship,1,2,108.28,108.28,0.0,87.8,20.48,108.28,18.91
2024-02-09,STR007,Dallas Downtown #7,Southeast,express,1,3,1061.55,1061.55,0.0,815.13,246.42,1061.55,23.21
2024-02-09,STR008,Houston Mall #8,Midwest,online,1,4,2715.72,2715.72,0.0,1199.8,1515.92,2715.72,55.82
2024-02-09,STR010,Denver Downtown #10,West,outlet,1,4,216.56,216.56,0.0,175.6,40.96,216.56,18.91
2024-02-09,STR015,Austin Mall #15,West,express,1,2,654.5,589.05,65.45,521.28,67.77,589.05,11.5
2024-02-09,STR016,Nashville Downtown #16,Northeast,online,1,2,653.06,653.06,0.0,466.56,186.5,653.06,28.56
2024-02-09,STR018,Minneapolis Mall #18,Midwest,outlet,1,1,82.51,82.51,0.0,39.6,42.91,82.51,52.01
2024-02-09,STR019,Philadelphia Downtown #19,Southwest,express,1,2,1243.64,1243.64,0.0,627.98,615.66,1243.64,49.5
2024-02-09,STR022,Orlando Downtown #22,Southeast,outlet,2,5,1375.56,1375.56,0.0,945.5699999999999,429.99,687.78,31.26
2024-02-09,STR023,Kansas City Mall #23,Midwest,express,1,4,304.56,304.56,0.0,238.08,66.48,304.56,21.83
2024-02-10,STR003,Atlanta Mall #3,Midwest,express,1,1,694.62,694.62,0.0,370.2,324.42,694.62,46.7
2024-02-10,STR004,Miami Downtown #4,Southwest,online,2,4,2011.96,1915.49,96.47,1112.37,803.12,957.74,41.93
2024-02-10,STR007,Dallas Downtown #7,Southeast,express,2,4,2195.18,2060.02,135.16,1108.49,951.53,1030.01,46.19
2024-02-10,STR008,Houston Mall #8,Midwest,online,1,3,1675.98,1675.98,0.0,966.42,709.56,1675.98,42.34
