ticket_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,channel,store_id,store_name,region,customer_id,csat,resolve_hours,age_hours,is_open,sla_breach,sla_status
TKT000123,2024-07-14 07:26:00,,2024-07-17 07:26:00,2024-07-14,pending,medium,Pricing dispute,social,STR012,Seattle Mall #12,Southeast,CUS00446,,,4092.82,1,True,pending_beyond_sla
TKT000124,2024-10-22 11:29:00,2024-10-22 23:31:32,2024-10-23 11:29:00,2024-10-22,resolved,high,Refund request,social,STR006,Detroit Mall #6,Northeast,CUS00486,4.0,12.04,12.04,0,False,within_sla
TKT000125,2024-01-20 11:31:00,2024-01-26 12:23:33,2024-01-27 11:31:00,2024-01-20,resolved,low,Refund request,in_store,STR005,Chicago Mall #5,West,CUS00491,3.0,144.88,144.88,0,False,within_sla
TKT000126,2024-04-17 10:14:00,,2024-04-24 10:14:00,2024-04-17,escalated,low,Product defect,chat,STR022,Orlando Downtown #22,Southeast,CUS00078,,,6202.02,1,True,pending_beyond_sla
TKT000127,2024-05-28 15:41:00,2024-06-04 04:07:45,2024-06-04 15:41:00,2024-05-28,resolved,low,Late delivery,email,STR014,San Francisco Mall #14,Southwest,CUS00195,4.0,156.45,156.45,0,False,within_sla
TKT000128,2024-12-21 11:56:00,2024-12-22 09:07:38,2024-12-22 11:56:00,2024-12-21,resolved,high,Late delivery,in_store,STR009,Phoenix Mall #9,Southwest,CUS00493,4.0,21.19,21.19,0,False,within_sla
TKT000129,2024-04-07 18:05:00,2024-04-12 09:22:41,2024-04-14 18:05:00,2024-04-07,resolved,low,Refund request,phone,STR002,Boston Mall #2,Southeast,CUS00425,3.0,111.29,111.29,0,False,within_sla
TKT000130,2024-09-29 20:58:00,,2024-10-02 20:58:00,2024-09-29,pending,medium,Late delivery,social,STR003,Atlanta Mall #3,Midwest,CUS00106,,,2231.28,1,True,pending_beyond_sla
TKT000131,2024-02-03 20:26:00,2024-02-03 21:00:55,2024-02-04 00:26:00,2024-02-03,resolved,critical,Late delivery,phone,STR010,Denver Downtown #10,West,CUS00022,5.0,0.58,0.58,0,False,within_sla
TKT000132,2024-11-08 10:24:00,2024-11-13 00:32:19,2024-11-15 10:24:00,2024-11-08,resolved,low,Wrong item,email,STR009,Phoenix Mall #9,Southwest,CUS00264,5.0,110.14,110.14,0,False,within_sla
TKT000133,2024-05-27 12:22:00,2024-05-29 05:19:19,2024-05-28 12:22:00,2024-05-27,resolved,high,Staff conduct,social,STR022,Orlando Downtown #22,Southeast,CUS00212,1.0,40.96,40.96,0,True,beyond_sla
TKT000134,2024-05-19 16:51:00,,2024-05-22 16:51:00,2024-05-19,pending,medium,Pricing dispute,in_store,STR001,New York Downtown #1,Northeast,CUS00297,,,5427.4,1,True,pending_beyond_sla
TKT000135,2024-03-31 13:57:00,2024-04-01 12:09:06,2024-04-03 13:57:00,2024-03-31,resolved,medium,Product defect,email,STR020,San Diego Mall #20,West,CUS00221,5.0,22.2,22.2,0,False,within_sla
TKT000136,2024-08-31 10:24:00,2024-09-04 15:48:40,2024-09-07 10:24:00,2024-08-31,resolved,low,Product defect,email,STR003,Atlanta Mall #3,Midwest,CUS00103,4.0,101.41,101.41,0,False,within_sla
TKT000137,2024-07-14 16:15:00,,2024-07-17 16:15:00,2024-07-14,pending,medium,Staff conduct,email,STR011,Los Angeles Mall #11,Northeast,CUS00375,,,4084.0,1,True,pending_beyond_sla
TKT000138,2024-09-01 09:53:00,2024-09-03 08:27:07,2024-09-04 09:53:00,2024-09-01,resolved,medium,Late delivery,social,STR002,Boston Mall #2,Southeast,CUS00357,5.0,46.57,46.57,0,False,within_sla
TKT000139,2024-05-13 10:27:00,,2024-05-20 10:27:00,2024-05-13,pending,low,Pricing dispute,email,STR001,New York Downtown #1,Northeast,CUS00379,,,5577.8,1,True,pending_beyond_sla
TKT000140,2024-02-16 19:05:00,,2024-02-23 19:05:00,2024-02-16,pending,low,Wrong item,chat,STR018,Minneapolis Mall #18,Midwest,CUS00412,,,7657.17,1,True,pending_beyond_sla
TKT000141,2024-04-05 14:17:00,2024-04-06 16:06:39,2024-04-08 14:17:00,2024-04-05,resolved,medium,Store experience,chat,STR002,Boston Mall #2,Southeast,CUS00200,4.0,25.83,25.83,0,False,within_sla
TKT000142,2024-09-11 16:28:00,,2024-09-18 16:28:00,2024-09-11,pending,low,Online order issue,in_store,STR014,San Francisco Mall #14,Southwest,CUS00348,,,2667.78,1,True,pending_beyond_sla
TKT000143,2024-04-09 16:11:00,,2024-04-12 16:11:00,2024-04-09,pending,medium,Late delivery,in_store,STR022,Orlando Downtown #22,Southeast,CUS00298,,,6388.07,1,True,pending_beyond_sla
TKT000144,2024-02-29 08:39:00,,2024-03-03 08:39:00,2024-02-29,pending,medium,Product defect,chat,STR004,Miami Downtown #4,Southwest,CUS00197,,,7355.6,1,True,pending_beyond_sla
TKT000145,2024-03-20 15:42:00,2024-04-06 14:35:51,2024-03-27 15:42:00,2024-03-20,resolved,low,Staff conduct,chat,STR004,Miami Downtown #4,Southwest,CUS00304,2.0,406.9,406.9,0,True,beyond_sla
TKT000146,2024-03-23 12:08:00,2024-03-23 13:07:02,2024-03-30 12:08:00,2024-03-23,resolved,low,Wrong item,chat,STR008,Houston Mall #8,Midwest,CUS00214,4.0,0.98,0.98,0,False,within_sla
TKT000147,2024-05-24 16:23:00,2024-05-26 13:47:28,2024-05-27 16:23:00,2024-05-24,resolved,medium,Late delivery,email,STR019,Philadelphia Downtown #19,Southwest,CUS00492,5.0,45.41,45.41,0,False,within_sla
TKT000148,2024-10-18 08:56:00,,2024-10-21 08:56:00,2024-10-18,escalated,medium,Wrong item,phone,STR017,Charlotte Mall #17,Southeast,CUS00340,,,1787.32,1,True,pending_beyond_sla
TKT000149,2024-03-20 19:10:00,2024-03-25 21:55:53,2024-03-27 19:10:00,2024-03-20,resolved,low,Late delivery,chat,STR001,New York Downtown #1,Northeast,CUS00213,4.0,122.76,122.76,0,False,within_sla
TKT000150,2024-08-10 10:30:00,,2024-08-13 10:30:00,2024-08-10,pending,medium,Product defect,email,STR016,Nashville Downtown #16,Northeast,CUS00415,,,3441.75,1,True,pending_beyond_sla
TKT000151,2024-02-06 13:04:00,2024-02-08 01:07:11,2024-02-09 13:04:00,2024-02-06,resolved,medium,Wrong item,social,STR007,Dallas Downtown #7,Southeast,CUS00293,3.0,36.05,36.05,0,False,within_sla
TKT000152,2024-07-24 14:48:00,2024-07-25 00:46:10,2024-07-27 14:48:00,2024-07-24,resolved,medium,Online order issue,social,STR004,Miami Downtown #4,Southwest,CUS00443,5.0,9.97,9.97,0,False,within_sla
TKT000153,2024-01-03 20:25:00,2024-01-06 02:05:08,2024-01-06 20:25:00,2024-01-03,resolved,medium,Store experience,chat,STR014,San Francisco Mall #14,Southwest,CUS00475,5.0,53.67,53.67,0,False,within_sla
TKT000154,2024-05-21 08:39:00,,2024-05-22 08:39:00,2024-05-21,escalated,high,Wrong item,phone,STR016,Nashville Downtown #16,Northeast,CUS00336,,,5387.6,1,True,pending_beyond_sla
TKT000155,2024-03-08 18:18:00,,2024-03-11 18:18:00,2024-03-08,pending,medium,Staff conduct,chat,STR015,Austin Mall #15,West,CUS00489,,,7153.95,1,True,pending_beyond_sla
TKT000156,2024-11-20 08:21:00,2024-11-21 12:19:59,2024-11-23 08:21:00,2024-11-20,resolved,medium,Refund request,phone,STR002,Boston Mall #2,Southeast,CUS00304,5.0,27.98,27.98,0,False,within_sla
TKT000157,2024-11-24 13:58:00,,2024-12-01 13:58:00,2024-11-24,escalated,low,Wrong item,chat,STR021,Las Vegas Mall #21,Northeast,CUS00105,,,894.28,1,True,pending_beyond_sla
TKT000158,2024-12-21 17:41:00,2024-12-24 11:08:05,2024-12-24 17:41:00,2024-12-21,resolved,medium,Staff conduct,in_store,STR001,New York Downtown #1,Northeast,CUS00406,4.0,65.45,65.45,0,False,within_sla
TKT000159,2024-02-17 16:21:00,,2024-02-24 16:21:00,2024-02-17,pending,low,Online order issue,social,STR006,Detroit Mall #6,Northeast,CUS00485,,,7635.9,1,True,pending_beyond_sla
TKT000160,2024-10-31 11:24:00,,2024-11-01 11:24:00,2024-10-31,escalated,high,Product defect,in_store,STR023,Kansas City Mall #23,Midwest,CUS00067,,,1472.85,1,True,pending_beyond_sla
TKT000161,2024-09-30 19:57:00,2024-10-04 03:25:55,2024-10-07 19:57:00,2024-09-30,resolved,low,Refund request,social,STR004,Miami Downtown #4,Southwest,CUS00059,4.0,79.48,79.48,0,False,within_sla
TKT000162,2024-12-16 12:17:00,2024-12-16 16:54:04,2024-12-16 16:17:00,2024-12-16,resolved,critical,Product defect,social,STR009,Phoenix Mall #9,Southwest,CUS00377,3.0,4.62,4.62,0,True,beyond_sla
TKT000163,2024-04-09 10:31:00,2024-04-11 23:25:32,2024-04-12 10:31:00,2024-04-09,resolved,medium,Online order issue,social,STR019,Philadelphia Downtown #19,Southwest,CUS00074,3.0,60.91,60.91,0,False,within_sla
TKT000164,2024-09-08 11:04:00,2024-09-12 09:06:00,2024-09-11 11:04:00,2024-09-08,resolved,medium,Store experience,social,STR010,Denver Downtown #10,West,CUS00081,1.0,94.03,94.03,0,True,beyond_sla
TKT000165,2024-03-09 07:06:00,2024-03-09 08:04:30,2024-03-09 11:06:00,2024-03-09,resolved,critical,Wrong item,chat,STR009,Phoenix Mall #9,Southwest,CUS00163,5.0,0.98,0.98,0,False,within_sla
TKT000166,2024-11-26 19:42:00,2024-11-28 10:32:33,2024-12-03 19:42:00,2024-11-26,resolved,low,Refund request,phone,STR021,Las Vegas Mall #21,Northeast,CUS00434,5.0,38.84,38.84,0,False,within_sla
TKT000167,2024-07-27 07:38:00,2024-07-28 03:40:06,2024-07-28 07:38:00,2024-07-27,resolved,high,Late delivery,email,STR021,Las Vegas Mall #21,Northeast,CUS00430,5.0,20.04,20.04,0,False,within_sla
TKT000168,2024-12-09 14:52:00,2024-12-12 22:38:04,2024-12-16 14:52:00,2024-12-09,resolved,low,Store experience,email,STR001,New York Downtown #1,Northeast,CUS00088,5.0,79.77,79.77,0,False,within_sla
TKT000169,2024-06-01 14:55:00,2024-06-02 10:05:47,2024-06-04 14:55:00,2024-06-01,resolved,medium,Late delivery,social,STR013,Portland Downtown #13,Midwest,CUS00160,4.0,19.18,19.18,0,False,within_sla
TKT000170,2024-04-28 08:26:00,2024-04-28 09:56:11,2024-04-28 12:26:00,2024-04-28,resolved,critical,Staff conduct,in_store,STR011,Los Angeles Mall #11,Northeast,CUS00206,5.0,1.5,1.5,0,False,within_sla
TKT000171,2024-11-03 07:19:00,2024-11-03 15:08:41,2024-11-06 07:19:00,2024-11-03,resolved,medium,Staff conduct,chat,STR009,Phoenix Mall #9,Southwest,CUS00067,4.0,7.83,7.83,0,False,within_sla
TKT000172,2024-06-13 12:00:00,2024-06-13 19:11:59,2024-06-13 16:00:00,2024-06-13,resolved,critical,Pricing dispute,email,STR018,Minneapolis Mall #18,Midwest,CUS00038,3.0,7.2,7.2,0,True,beyond_sla
TKT000173,2024-06-11 09:38:00,2024-06-13 10:37:24,2024-06-12 09:38:00,2024-06-11,resolved,high,Late delivery,phone,STR006,Detroit Mall #6,Northeast,CUS00455,2.0,48.99,48.99,0,True,beyond_sla
TKT000174,2024-11-24 08:16:00,2024-12-07 22:42:32,2024-12-01 08:16:00,2024-11-24,resolved,low,Product defect,in_store,STR016,Nashville Downtown #16,Northeast,CUS00303,3.0,326.44,326.44,0,True,beyond_sla
TKT000175,2024-06-09 15:06:00,,2024-06-12 15:06:00,2024-06-09,pending,medium,Refund request,email,STR005,Chicago Mall #5,West,CUS00470,,,4925.15,1,True,pending_beyond_sla
TKT000176,2024-08-14 10:17:00,2024-08-20 04:05:04,2024-08-21 10:17:00,2024-08-14,resolved,low,Refund request,social,STR007,Dallas Downtown #7,Southeast,CUS00204,5.0,137.8,137.8,0,False,within_sla
TKT000177,2024-08-31 15:04:00,2024-09-01 12:29:13,2024-09-03 15:04:00,2024-08-31,resolved,medium,Product defect,phone,STR019,Philadelphia Downtown #19,Southwest,CUS00082,5.0,21.42,21.42,0,False,within_sla
TKT000178,2024-12-07 15:20:00,2024-12-09 16:49:52,2024-12-10 15:20:00,2024-12-07,resolved,medium,Refund request,social,STR014,San Francisco Mall #14,Southwest,CUS00049,4.0,49.5,49.5,0,False,within_sla
TKT000179,2024-03-02 18:40:00,2024-03-11 07:40:16,2024-03-09 18:40:00,2024-03-02,closed_unresolved,low,Staff conduct,social,STR020,San Diego Mall #20,West,CUS00061,1.0,205.0,205.0,0,True,beyond_sla
TKT000180,2024-07-22 17:57:00,2024-08-07 19:17:30,2024-07-29 17:57:00,2024-07-22,resolved,low,Staff conduct,phone,STR010,Denver Downtown #10,West,CUS00024,3.0,385.34,385.34,0,True,beyond_sla
TKT000181,2024-06-22 08:43:00,2024-06-25 15:05:02,2024-06-29 08:43:00,2024-06-22,resolved,low,Refund request,social,STR005,Chicago Mall #5,West,CUS00098,3.0,78.37,78.37,0,False,within_sla
TKT000182,2024-01-04 17:04:00,,2024-01-05 17:04:00,2024-01-04,escalated,high,Store experience,email,STR012,Seattle Mall #12,Southeast,CUS00175,,,8691.18,1,True,pending_beyond_sla
TKT000183,2024-07-17 17:02:00,2024-07-23 06:34:33,2024-07-24 17:02:00,2024-07-17,resolved,low,Store experience,in_store,STR002,Boston Mall #2,Southeast,CUS00024,4.0,133.54,133.54,0,False,within_sla
TKT000184,2024-02-25 07:47:00,,2024-02-25 11:47:00,2024-02-25,pending,critical,Product defect,phone,STR011,Los Angeles Mall #11,Northeast,CUS00395,,,7452.47,1,True,pending_beyond_sla
TKT000185,2024-05-18 19:30:00,2024-05-21 15:20:24,2024-05-21 19:30:00,2024-05-18,resolved,medium,Product defect,social,STR015,Austin Mall #15,West,CUS00446,5.0,67.84,67.84,0,False,within_sla
TKT000186,2024-11-08 11:55:00,2024-11-10 21:33:39,2024-11-15 11:55:00,2024-11-08,resolved,low,Late delivery,in_store,STR006,Detroit Mall #6,Northeast,CUS00220,4.0,57.64,57.64,0,False,within_sla
TKT000187,2024-01-06 14:47:00,2024-01-08 06:43:06,2024-01-09 14:47:00,2024-01-06,resolved,medium,Product defect,in_store,STR004,Miami Downtown #4,Southwest,CUS00118,5.0,39.94,39.94,0,False,within_sla
TKT000188,2024-08-31 15:14:00,2024-09-03 04:28:07,2024-09-03 15:14:00,2024-08-31,resolved,medium,Online order issue,in_store,STR004,Miami Downtown #4,Southwest,CUS00016,3.0,61.24,61.24,0,False,within_sla
TKT000189,2024-04-04 17:37:00,2024-04-04 18:36:22,2024-04-05 17:37:00,2024-04-04,resolved,high,Wrong item,phone,STR007,Dallas Downtown #7,Southeast,CUS00263,5.0,0.99,0.99,0,False,within_sla
TKT000190,2024-01-06 10:58:00,,2024-01-09 10:58:00,2024-01-06,pending,medium,Refund request,in_store,STR015,Austin Mall #15,West,CUS00079,,,8649.28,1,True,pending_beyond_sla
TKT000191,2024-10-30 18:25:00,2024-11-03 07:51:31,2024-11-02 18:25:00,2024-10-30,resolved,medium,Staff conduct,social,STR001,New York Downtown #1,Northeast,CUS00187,2.0,85.44,85.44,0,True,beyond_sla
TKT000192,2024-03-19 07:51:00,2024-03-19 11:31:48,2024-03-19 11:51:00,2024-03-19,resolved,critical,Store experience,chat,STR017,Charlotte Mall #17,Southeast,CUS00422,4.0,3.68,3.68,0,False,within_sla
TKT000193,2024-01-07 11:10:00,2024-01-09 13:41:42,2024-01-10 11:10:00,2024-01-07,resolved,medium,Store experience,social,STR005,Chicago Mall #5,West,CUS00403,4.0,50.53,50.53,0,False,within_sla
TKT000194,2024-02-07 08:26:00,,2024-02-14 08:26:00,2024-02-07,escalated,low,Wrong item,social,STR008,Houston Mall #8,Midwest,CUS00451,,,7883.82,1,True,pending_beyond_sla
TKT000195,2024-03-03 12:30:00,2024-03-04 08:35:25,2024-03-06 12:30:00,2024-03-03,resolved,medium,Store experience,phone,STR007,Dallas Downtown #7,Southeast,CUS00447,4.0,20.09,20.09,0,False,within_sla
TKT000196,2024-05-12 14:10:00,2024-05-13 07:06:47,2024-05-15 14:10:00,2024-05-12,resolved,medium,Pricing dispute,chat,STR017,Charlotte Mall #17,Southeast,CUS00365,5.0,16.95,16.95,0,False,within_sla
TKT000197,2024-06-19 19:33:00,2024-06-26 15:50:29,2024-06-22 19:33:00,2024-06-19,resolved,medium,Wrong item,phone,STR016,Nashville Downtown #16,Northeast,CUS00339,3.0,164.29,164.29,0,True,beyond_sla
TKT000198,2024-07-09 17:05:00,2024-07-11 13:38:49,2024-07-12 17:05:00,2024-07-09,resolved,medium,Wrong item,phone,STR018,Minneapolis Mall #18,Midwest,CUS00241,4.0,44.56,44.56,0,False,within_sla
TKT000199,2024-01-04 14:38:00,2024-01-11 12:40:46,2024-01-07 14:38:00,2024-01-04,resolved,medium,Wrong item,social,STR022,Orlando Downtown #22,Southeast,CUS00164,2.0,166.05,166.05,0,True,beyond_sla
TKT000200,2024-06-08 15:15:00,2024-06-11 11:04:22,2024-06-11 15:15:00,2024-06-08,resolved,medium,Pricing dispute,email,STR023,Kansas City Mall #23,Midwest,CUS00444,5.0,67.82,67.82,0,False,within_sla
TKT000201,2024-08-18 18:13:00,2024-08-18 22:14:25,2024-08-19 18:13:00,2024-08-18,resolved,high,Pricing dispute,in_store,STR022,Orlando Downtown #22,Southeast,CUS00373,3.0,4.02,4.02,0,False,within_sla
TKT000202,2024-12-06 18:59:00,2024-12-07 05:33:43,2024-12-07 18:59:00,2024-12-06,resolved,high,Product defect,in_store,STR005,Chicago Mall #5,West,CUS00398,5.0,10.58,10.58,0,False,within_sla
TKT000203,2024-07-31 16:04:00,2024-08-08 05:11:19,2024-08-03 16:04:00,2024-07-31,resolved,medium,Wrong item,phone,STR004,Miami Downtown #4,Southwest,CUS00055,3.0,181.12,181.12,0,True,beyond_sla
TKT000204,2024-05-23 15:29:00,2024-05-24 08:25:25,2024-05-24 15:29:00,2024-05-23,resolved,high,Online order issue,social,STR021,Las Vegas Mall #21,Northeast,CUS00134,5.0,16.94,16.94,0,False,within_sla
TKT000205,2024-07-22 09:40:00,2024-07-23 08:22:03,2024-07-23 09:40:00,2024-07-22,resolved,high,Pricing dispute,in_store,STR012,Seattle Mall #12,Southeast,CUS00452,4.0,22.7,22.7,0,False,within_sla
TKT000206,2024-12-29 12:22:00,2024-12-30 14:45:10,2025-01-05 12:22:00,2024-12-29,resolved,low,Wrong item,chat,STR021,Las Vegas Mall #21,Northeast,CUS00271,4.0,26.39,26.39,0,False,within_sla
TKT000207,2024-04-11 18:03:00,2024-04-12 08:53:03,2024-04-12 18:03:00,2024-04-11,resolved,high,Staff conduct,chat,STR013,Portland Downtown #13,Midwest,CUS00176,3.0,14.83,14.83,0,False,within_sla
TKT000208,2024-04-07 15:30:00,2024-04-07 18:43:31,2024-04-07 19:30:00,2024-04-07,resolved,critical,Store experience,email,STR010,Denver Downtown #10,West,CUS00070,5.0,3.23,3.23,0,False,within_sla
TKT000209,2024-07-06 14:28:00,2024-07-11 00:19:03,2024-07-09 14:28:00,2024-07-06,closed_unresolved,medium,Pricing dispute,phone,STR010,Denver Downtown #10,West,CUS00418,1.0,105.85,105.85,0,True,beyond_sla
TKT000210,2024-10-29 18:27:00,2024-10-30 08:05:43,2024-11-01 18:27:00,2024-10-29,resolved,medium,Late delivery,in_store,STR014,San Francisco Mall #14,Southwest,CUS00497,5.0,13.65,13.65,0,False,within_sla
TKT000211,2024-08-18 18:54:00,2024-08-19 15:50:57,2024-08-19 18:54:00,2024-08-18,resolved,high,Pricing dispute,phone,STR020,San Diego Mall #20,West,CUS00123,4.0,20.95,20.95,0,False,within_sla
TKT000212,2024-08-05 16:06:00,2024-08-06 06:53:47,2024-08-08 16:06:00,2024-08-05,resolved,medium,Wrong item,email,STR003,Atlanta Mall #3,Midwest,CUS00073,3.0,14.8,14.8,0,False,within_sla
TKT000213,2024-01-19 14:00:00,2024-01-20 02:13:41,2024-01-22 14:00:00,2024-01-19,resolved,medium,Staff conduct,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00061,5.0,12.23,12.23,0,False,within_sla
TKT000214,2024-04-21 10:39:00,,2024-04-24 10:39:00,2024-04-21,escalated,medium,Refund request,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00145,,,6105.6,1,True,pending_beyond_sla
TKT000215,2024-02-01 17:43:00,2024-02-01 21:11:26,2024-02-02 17:43:00,2024-02-01,resolved,high,Late delivery,chat,STR002,Boston Mall #2,Southeast,CUS00296,5.0,3.47,3.47,0,False,within_sla
TKT000216,2024-10-07 13:52:00,2024-10-13 04:15:46,2024-10-14 13:52:00,2024-10-07,resolved,low,Online order issue,in_store,STR020,San Diego Mall #20,West,CUS00304,4.0,134.4,134.4,0,False,within_sla
TKT000217,2024-12-06 19:28:00,,2024-12-09 19:28:00,2024-12-06,escalated,medium,Staff conduct,social,STR002,Boston Mall #2,Southeast,CUS00300,,,600.78,1,True,pending_beyond_sla
TKT000218,2024-03-26 07:42:00,2024-03-31 12:35:45,2024-04-02 07:42:00,2024-03-26,resolved,low,Store experience,social,STR009,Phoenix Mall #9,Southwest,CUS00395,4.0,124.9,124.9,0,False,within_sla
TKT000219,2024-07-20 20:43:00,2024-07-22 08:03:52,2024-07-23 20:43:00,2024-07-20,resolved,medium,Online order issue,phone,STR016,Nashville Downtown #16,Northeast,CUS00060,5.0,35.35,35.35,0,False,within_sla
TKT000220,2024-02-16 13:36:00,2024-02-18 04:58:34,2024-02-17 13:36:00,2024-02-16,resolved,high,Refund request,email,STR004,Miami Downtown #4,Southwest,CUS00301,4.0,39.38,39.38,0,True,beyond_sla
TKT000221,2024-10-12 20:26:00,2024-10-19 06:35:54,2024-10-19 20:26:00,2024-10-12,resolved,low,Store experience,chat,STR007,Dallas Downtown #7,Southeast,CUS00187,5.0,154.17,154.16,0,False,within_sla
TKT000222,2024-06-21 14:28:00,2024-07-11 01:34:13,2024-06-28 14:28:00,2024-06-21,closed_unresolved,low,Product defect,social,STR006,Detroit Mall #6,Northeast,CUS00259,3.0,467.1,467.1,0,True,beyond_sla
TKT000223,2024-05-30 09:24:00,2024-05-30 16:09:36,2024-05-30 13:24:00,2024-05-30,resolved,critical,Online order issue,chat,STR015,Austin Mall #15,West,CUS00001,2.0,6.76,6.76,0,True,beyond_sla
TKT000224,2024-04-20 08:48:00,2024-04-25 02:10:06,2024-04-23 08:48:00,2024-04-20,resolved,medium,Online order issue,social,STR022,Orlando Downtown #22,Southeast,CUS00082,3.0,113.37,113.37,0,True,beyond_sla
TKT000225,2024-02-23 16:43:00,,2024-03-01 16:43:00,2024-02-23,escalated,low,Late delivery,chat,STR011,Los Angeles Mall #11,Northeast,CUS00257,,,7491.53,1,True,pending_beyond_sla
TKT000226,2024-05-01 14:40:00,,2024-05-08 14:40:00,2024-05-01,pending,low,Store experience,social,STR003,Atlanta Mall #3,Midwest,CUS00081,,,5861.58,1,True,pending_beyond_sla
TKT000227,2024-10-07 10:08:00,2024-10-22 17:41:52,2024-10-14 10:08:00,2024-10-07,resolved,low,Late delivery,social,STR006,Detroit Mall #6,Northeast,CUS00242,1.0,367.56,367.56,0,True,beyond_sla
TKT000228,2024-04-01 07:13:00,2024-04-03 15:01:19,2024-04-08 07:13:00,2024-04-01,resolved,low,Store experience,phone,STR021,Las Vegas Mall #21,Northeast,CUS00050,3.0,55.81,55.81,0,False,within_sla
TKT000229,2024-06-03 13:46:00,2024-06-08 01:22:00,2024-06-10 13:46:00,2024-06-03,resolved,low,Staff conduct,chat,STR020,San Diego Mall #20,West,CUS00349,4.0,107.6,107.6,0,False,within_sla
TKT000230,2024-06-02 15:29:00,2024-06-05 19:59:45,2024-06-09 15:29:00,2024-06-02,resolved,low,Pricing dispute,chat,STR007,Dallas Downtown #7,Southeast,CUS00316,4.0,76.51,76.51,0,False,within_sla
TKT000231,2024-06-06 20:29:00,,2024-06-09 20:29:00,2024-06-06,pending,medium,Staff conduct,in_store,STR015,Austin Mall #15,West,CUS00201,,,4991.77,1,True,pending_beyond_sla
TKT000232,2024-07-04 07:51:00,2024-07-04 16:45:05,2024-07-04 11:51:00,2024-07-04,resolved,critical,Wrong item,chat,STR017,Charlotte Mall #17,Southeast,CUS00401,2.0,8.9,8.9,0,True,beyond_sla
TKT000233,2024-06-16 07:59:00,2024-06-21 08:33:44,2024-06-23 07:59:00,2024-06-16,resolved,low,Wrong item,in_store,STR013,Portland Downtown #13,Midwest,CUS00219,5.0,120.58,120.58,0,False,within_sla
