ticket_id,opened_at,resolved_at,sla_due_at,status,priority,reason,channel,store_id,customer_id,csat,resolve_hours,within_sla,region
TKT000171,2024-11-03 07:19:00,2024-11-03 15:08:41,2024-11-06 07:19:00,resolved,medium,Staff conduct,chat,STR009,CUS00067,4.0,7.83,True,Southwest
TKT000172,2024-06-13 12:00:00,2024-06-13 19:11:59,2024-06-13 16:00:00,resolved,critical,Pricing dispute,email,STR018,CUS00038,3.0,7.2,False,Midwest
TKT000173,2024-06-11 09:38:00,2024-06-13 10:37:24,2024-06-12 09:38:00,resolved,high,Late delivery,phone,STR006,CUS00455,2.0,48.99,False,Northeast
TKT000174,2024-11-24 08:16:00,2024-12-07 22:42:32,2024-12-01 08:16:00,resolved,low,Product defect,in_store,STR016,CUS00303,3.0,326.44,False,Northeast
TKT000175,2024-06-09 15:06:00,,2024-06-12 15:06:00,pending,medium,Refund request,email,STR005,CUS00470,,,,West
TKT000176,2024-08-14 10:17:00,2024-08-20 04:05:04,2024-08-21 10:17:00,resolved,low,Refund request,social,STR007,CUS00204,5.0,137.8,True,Southeast
TKT000177,2024-08-31 15:04:00,2024-09-01 12:29:13,2024-09-03 15:04:00,resolved,medium,Product defect,phone,STR019,CUS00082,5.0,21.42,True,Southwest
TKT000178,2024-12-07 15:20:00,2024-12-09 16:49:52,2024-12-10 15:20:00,resolved,medium,Refund request,social,STR014,CUS00049,4.0,49.5,True,Southwest
TKT000179,2024-03-02 18:40:00,2024-03-11 07:40:16,2024-03-09 18:40:00,closed_unresolved,low,Staff conduct,social,STR020,CUS00061,1.0,205.0,False,West
TKT000180,2024-07-22 17:57:00,2024-08-07 19:17:30,2024-07-29 17:57:00,resolved,low,Staff conduct,phone,STR010,CUS00024,3.0,385.34,False,West
TKT000181,2024-06-22 08:43:00,2024-06-25 15:05:02,2024-06-29 08:43:00,resolved,low,Refund request,social,STR005,CUS00098,3.0,78.37,True,West
TKT000182,2024-01-04 17:04:00,,2024-01-05 17:04:00,escalated,high,Store experience,email,STR012,CUS00175,,,,Southeast
TKT000183,2024-07-17 17:02:00,2024-07-23 06:34:33,2024-07-24 17:02:00,resolved,low,Store experience,in_store,STR002,CUS00024,4.0,133.54,True,Southeast
TKT000184,2024-02-25 07:47:00,,2024-02-25 11:47:00,pending,critical,Product defect,phone,STR011,CUS00395,,,,Northeast
TKT000185,2024-05-18 19:30:00,2024-05-21 15:20:24,2024-05-21 19:30:00,resolved,medium,Product defect,social,STR015,CUS00446,5.0,67.84,True,West
TKT000186,2024-11-08 11:55:00,2024-11-10 21:33:39,2024-11-15 11:55:00,resolved,low,Late delivery,in_store,STR006,CUS00220,4.0,57.64,True,Northeast
TKT000187,2024-01-06 14:47:00,2024-01-08 06:43:06,2024-01-09 14:47:00,resolved,medium,Product defect,in_store,STR004,CUS00118,5.0,39.94,True,Southwest
TKT000188,2024-08-31 15:14:00,2024-09-03 04:28:07,2024-09-03 15:14:00,resolved,medium,Online order issue,in_store,STR004,CUS00016,3.0,61.24,True,Southwest
TKT000189,2024-04-04 17:37:00,2024-04-04 18:36:22,2024-04-05 17:37:00,resolved,high,Wrong item,phone,STR007,CUS00263,5.0,0.99,True,Southeast
TKT000190,2024-01-06 10:58:00,,2024-01-09 10:58:00,pending,medium,Refund request,in_store,STR015,CUS00079,,,,West
TKT000191,2024-10-30 18:25:00,2024-11-03 07:51:31,2024-11-02 18:25:00,resolved,medium,Staff conduct,social,STR001,CUS00187,2.0,85.44,False,Northeast
TKT000192,2024-03-19 07:51:00,2024-03-19 11:31:48,2024-03-19 11:51:00,resolved,critical,Store experience,chat,STR017,CUS00422,4.0,3.68,True,Southeast
TKT000193,2024-01-07 11:10:00,2024-01-09 13:41:42,2024-01-10 11:10:00,resolved,medium,Store experience,social,STR005,CUS00403,4.0,50.53,True,West
TKT000194,2024-02-07 08:26:00,,2024-02-14 08:26:00,escalated,low,Wrong item,social,STR008,CUS00451,,,,Midwest
TKT000195,2024-03-03 12:30:00,2024-03-04 08:35:25,2024-03-06 12:30:00,resolved,medium,Store experience,phone,STR007,CUS00447,4.0,20.09,True,Southeast
TKT000196,2024-05-12 14:10:00,2024-05-13 07:06:47,2024-05-15 14:10:00,resolved,medium,Pricing dispute,chat,STR017,CUS00365,5.0,16.95,True,Southeast
TKT000197,2024-06-19 19:33:00,2024-06-26 15:50:29,2024-06-22 19:33:00,resolved,medium,Wrong item,phone,STR016,CUS00339,3.0,164.29,False,Northeast
TKT000198,2024-07-09 17:05:00,2024-07-11 13:38:49,2024-07-12 17:05:00,resolved,medium,Wrong item,phone,STR018,CUS00241,4.0,44.56,True,Midwest
TKT000199,2024-01-04 14:38:00,2024-01-11 12:40:46,2024-01-07 14:38:00,resolved,medium,Wrong item,social,STR022,CUS00164,2.0,166.05,False,Southeast
TKT000200,2024-06-08 15:15:00,2024-06-11 11:04:22,2024-06-11 15:15:00,resolved,medium,Pricing dispute,email,STR023,CUS00444,5.0,67.82,True,Midwest
TKT000201,2024-08-18 18:13:00,2024-08-18 22:14:25,2024-08-19 18:13:00,resolved,high,Pricing dispute,in_store,STR022,CUS00373,3.0,4.02,True,Southeast
TKT000202,2024-12-06 18:59:00,2024-12-07 05:33:43,2024-12-07 18:59:00,resolved,high,Product defect,in_store,STR005,CUS00398,5.0,10.58,True,West
TKT000203,2024-07-31 16:04:00,2024-08-08 05:11:19,2024-08-03 16:04:00,resolved,medium,Wrong item,phone,STR004,CUS00055,3.0,181.12,False,Southwest
TKT000204,2024-05-23 15:29:00,2024-05-24 08:25:25,2024-05-24 15:29:00,resolved,high,Online order issue,social,STR021,CUS00134,5.0,16.94,True,Northeast
TKT000205,2024-07-22 09:40:00,2024-07-23 08:22:03,2024-07-23 09:40:00,resolved,high,Pricing dispute,in_store,STR012,CUS00452,4.0,22.7,True,Southeast
TKT000206,2024-12-29 12:22:00,2024-12-30 14:45:10,2025-01-05 12:22:00,resolved,low,Wrong item,chat,STR021,CUS00271,4.0,26.39,True,Northeast
TKT000207,2024-04-11 18:03:00,2024-04-12 08:53:03,2024-04-12 18:03:00,resolved,high,Staff conduct,chat,STR013,CUS00176,3.0,14.83,True,Midwest
TKT000208,2024-04-07 15:30:00,2024-04-07 18:43:31,2024-04-07 19:30:00,resolved,critical,Store experience,email,STR010,CUS00070,5.0,3.23,True,West
TKT000209,2024-07-06 14:28:00,2024-07-11 00:19:03,2024-07-09 14:28:00,closed_unresolved,medium,Pricing dispute,phone,STR010,CUS00418,1.0,105.85,False,West
TKT000210,2024-10-29 18:27:00,2024-10-30 08:05:43,2024-11-01 18:27:00,resolved,medium,Late delivery,in_store,STR014,CUS00497,5.0,13.65,True,Southwest
TKT000211,2024-08-18 18:54:00,2024-08-19 15:50:57,2024-08-19 18:54:00,resolved,high,Pricing dispute,phone,STR020,CUS00123,4.0,20.95,True,West
TKT000212,2024-08-05 16:06:00,2024-08-06 06:53:47,2024-08-08 16:06:00,resolved,medium,Wrong item,email,STR003,CUS00073,3.0,14.8,True,Midwest
TKT000213,2024-01-19 14:00:00,2024-01-20 02:13:41,2024-01-22 14:00:00,resolved,medium,Staff conduct,chat,STR019,CUS00061,5.0,12.23,True,Southwest
TKT000214,2024-04-21 10:39:00,,2024-04-24 10:39:00,escalated,medium,Refund request,chat,STR019,CUS00145,,,,Southwest
TKT000215,2024-02-01 17:43:00,2024-02-01 21:11:26,2024-02-02 17:43:00,resolved,high,Late delivery,chat,STR002,CUS00296,5.0,3.47,True,Southeast
TKT000216,2024-10-07 13:52:00,2024-10-13 04:15:46,2024-10-14 13:52:00,resolved,low,Online order issue,in_store,STR020,CUS00304,4.0,134.4,True,West
TKT000217,2024-12-06 19:28:00,,2024-12-09 19:28:00,escalated,medium,Staff conduct,social,STR002,CUS00300,,,,Southeast
TKT000218,2024-03-26 07:42:00,2024-03-31 12:35:45,2024-04-02 07:42:00,resolved,low,Store experience,social,STR009,CUS00395,4.0,124.9,True,Southwest
TKT000219,2024-07-20 20:43:00,2024-07-22 08:03:52,2024-07-23 20:43:00,resolved,medium,Online order issue,phone,STR016,CUS00060,5.0,35.35,True,Northeast
TKT000220,2024-02-16 13:36:00,2024-02-18 04:58:34,2024-02-17 13:36:00,resolved,high,Refund request,email,STR004,CUS00301,4.0,39.38,False,Southwest
TKT000221,2024-10-12 20:26:00,2024-10-19 06:35:54,2024-10-19 20:26:00,resolved,low,Store experience,chat,STR007,CUS00187,5.0,154.17,True,Southeast
TKT000222,2024-06-21 14:28:00,2024-07-11 01:34:13,2024-06-28 14:28:00,closed_unresolved,low,Product defect,social,STR006,CUS00259,3.0,467.1,False,Northeast
TKT000223,2024-05-30 09:24:00,2024-05-30 16:09:36,2024-05-30 13:24:00,resolved,critical,Online order issue,chat,STR015,CUS00001,2.0,6.76,False,West
TKT000224,2024-04-20 08:48:00,2024-04-25 02:10:06,2024-04-23 08:48:00,resolved,medium,Online order issue,social,STR022,CUS00082,3.0,113.37,False,Southeast
TKT000225,2024-02-23 16:43:00,,2024-03-01 16:43:00,escalated,low,Late delivery,chat,STR011,CUS00257,,,,Northeast
TKT000226,2024-05-01 14:40:00,,2024-05-08 14:40:00,pending,low,Store experience,social,STR003,CUS00081,,,,Midwest
TKT000227,2024-10-07 10:08:00,2024-10-22 17:41:52,2024-10-14 10:08:00,resolved,low,Late delivery,social,STR006,CUS00242,1.0,367.56,False,Northeast
TKT000228,2024-04-01 07:13:00,2024-04-03 15:01:19,2024-04-08 07:13:00,resolved,low,Store experience,phone,STR021,CUS00050,3.0,55.81,True,Northeast
TKT000229,2024-06-03 13:46:00,2024-06-08 01:22:00,2024-06-10 13:46:00,resolved,low,Staff conduct,chat,STR020,CUS00349,4.0,107.6,True,West
TKT000230,2024-06-02 15:29:00,2024-06-05 19:59:45,2024-06-09 15:29:00,resolved,low,Pricing dispute,chat,STR007,CUS00316,4.0,76.51,True,Southeast
TKT000231,2024-06-06 20:29:00,,2024-06-09 20:29:00,pending,medium,Staff conduct,in_store,STR015,CUS00201,,,,West
TKT000232,2024-07-04 07:51:00,2024-07-04 16:45:05,2024-07-04 11:51:00,resolved,critical,Wrong item,chat,STR017,CUS00401,2.0,8.9,False,Southeast
TKT000233,2024-06-16 07:59:00,2024-06-21 08:33:44,2024-06-23 07:59:00,resolved,low,Wrong item,in_store,STR013,CUS00219,5.0,120.58,True,Midwest
TKT000234,2024-09-03 09:56:00,2024-09-10 13:45:32,2024-09-06 09:56:00,resolved,medium,Pricing dispute,social,STR022,CUS00325,3.0,171.83,False,Southeast
TKT000235,2024-02-01 16:29:00,2024-02-03 01:27:00,2024-02-08 16:29:00,resolved,low,Online order issue,phone,STR013,CUS00459,4.0,32.97,True,Midwest
TKT000236,2024-02-23 15:50:00,2024-02-24 11:43:39,2024-02-26 15:50:00,resolved,medium,Product defect,social,STR003,CUS00016,3.0,19.89,True,Midwest
TKT000237,2024-04-06 14:20:00,2024-04-07 09:32:07,2024-04-07 14:20:00,resolved,high,Store experience,email,STR003,CUS00472,4.0,19.2,True,Midwest
TKT000238,2024-07-26 18:40:00,2024-07-27 23:00:08,2024-07-29 18:40:00,resolved,medium,Staff conduct,chat,STR018,CUS00484,5.0,28.34,True,Midwest
TKT000239,2024-03-30 18:33:00,2024-03-31 22:41:34,2024-04-02 18:33:00,resolved,medium,Staff conduct,in_store,STR012,CUS00335,4.0,28.14,True,Southeast
TKT000240,2024-09-01 08:56:00,2024-09-04 21:20:55,2024-09-08 08:56:00,resolved,low,Refund request,social,STR022,CUS00329,3.0,84.42,True,Southeast
TKT000241,2024-09-26 11:50:00,2024-10-04 03:36:01,2024-10-03 11:50:00,resolved,low,Refund request,phone,STR015,CUS00306,4.0,183.77,False,West
TKT000242,2024-05-25 09:27:00,2024-05-28 01:48:14,2024-05-28 09:27:00,resolved,medium,Refund request,phone,STR011,CUS00482,4.0,64.35,True,Northeast
TKT000243,2024-07-26 08:54:00,2024-07-26 11:18:21,2024-07-26 12:54:00,resolved,critical,Staff conduct,email,STR022,CUS00467,5.0,2.41,True,Southeast
TKT000244,2024-08-03 16:15:00,2024-08-11 21:09:19,2024-08-10 16:15:00,resolved,low,Product defect,in_store,STR004,CUS00316,3.0,196.91,False,Southwest
TKT000245,2024-05-13 17:35:00,,2024-05-14 17:35:00,pending,high,Late delivery,email,STR010,CUS00089,,,,West
TKT000246,2024-10-21 20:05:00,2024-10-25 01:05:26,2024-10-28 20:05:00,resolved,low,Wrong item,phone,STR011,CUS00218,5.0,77.01,True,Northeast
TKT000247,2024-07-14 07:56:00,2024-07-16 13:32:48,2024-07-17 07:56:00,resolved,medium,Pricing dispute,in_store,STR017,CUS00264,5.0,53.61,True,Southeast
TKT000248,2024-09-25 13:14:00,2024-09-26 23:07:08,2024-09-28 13:14:00,resolved,medium,Refund request,social,STR015,CUS00488,5.0,33.89,True,West
TKT000249,2024-06-22 16:03:00,2024-06-23 07:37:10,2024-06-25 16:03:00,resolved,medium,Wrong item,in_store,STR011,CUS00451,4.0,15.57,True,Northeast
TKT000250,2024-05-10 15:16:00,2024-05-15 17:10:32,2024-05-17 15:16:00,resolved,low,Wrong item,email,STR019,CUS00497,5.0,121.91,True,Southwest
TKT000251,2024-02-10 16:23:00,2024-02-10 22:05:22,2024-02-11 16:23:00,resolved,high,Wrong item,phone,STR004,CUS00485,5.0,5.71,True,Southwest
TKT000252,2024-06-01 19:49:00,2024-06-02 03:44:43,2024-06-02 19:49:00,resolved,high,Staff conduct,in_store,STR005,CUS00406,5.0,7.93,True,West
TKT000253,2024-10-24 07:13:00,2024-11-05 15:02:42,2024-10-31 07:13:00,resolved,low,Product defect,social,STR022,CUS00415,3.0,295.83,False,Southeast
TKT000254,2024-02-26 15:05:00,2024-03-02 21:04:26,2024-02-29 15:05:00,resolved,medium,Wrong item,email,STR009,CUS00012,2.0,125.99,False,Southwest
TKT000255,2024-11-15 10:26:00,2024-11-25 06:37:33,2024-11-22 10:26:00,resolved,low,Late delivery,chat,STR004,CUS00166,4.0,236.19,False,Southwest
TKT000256,2024-09-21 08:19:00,2024-09-24 10:13:10,2024-09-28 08:19:00,resolved,low,Staff conduct,in_store,STR017,CUS00213,5.0,73.9,True,Southeast
TKT000257,2024-02-07 07:28:00,2024-02-07 09:38:11,2024-02-07 11:28:00,resolved,critical,Refund request,social,STR021,CUS00303,4.0,2.17,True,Northeast
TKT000258,2024-09-08 12:32:00,2024-09-10 09:52:38,2024-09-11 12:32:00,resolved,medium,Late delivery,social,STR004,CUS00078,3.0,45.34,True,Southwest
TKT000259,2024-08-21 11:32:00,2024-08-27 05:21:04,2024-08-28 11:32:00,resolved,low,Online order issue,social,STR021,CUS00356,5.0,137.82,True,Northeast
TKT000260,2024-09-11 10:44:00,2024-09-13 15:22:29,2024-09-14 10:44:00,resolved,medium,Store experience,in_store,STR017,CUS00314,5.0,52.64,True,Southeast
TKT000261,2024-03-07 17:29:00,2024-03-13 19:07:47,2024-03-14 17:29:00,resolved,low,Wrong item,phone,STR004,CUS00423,4.0,145.65,True,Southwest
TKT000262,2024-08-30 10:11:00,2024-09-01 12:35:22,2024-09-02 10:11:00,resolved,medium,Pricing dispute,chat,STR017,CUS00108,4.0,50.41,True,Southeast
TKT000263,2024-09-18 14:53:00,2024-09-24 18:55:23,2024-09-25 14:53:00,resolved,low,Staff conduct,chat,STR010,CUS00004,5.0,148.04,True,West
TKT000264,2024-01-16 13:45:00,2024-01-16 14:23:15,2024-01-19 13:45:00,resolved,medium,Store experience,email,STR001,CUS00050,5.0,0.64,True,Northeast
TKT000265,2024-02-04 16:02:00,2024-02-04 17:25:36,2024-02-07 16:02:00,resolved,medium,Product defect,social,STR013,CUS00481,4.0,1.39,True,Midwest
TKT000266,2024-03-18 12:40:00,2024-03-18 13:22:34,2024-03-19 12:40:00,resolved,high,Pricing dispute,email,STR004,CUS00032,5.0,0.71,True,Southwest
TKT000267,2024-09-04 07:01:00,2024-09-04 23:10:45,2024-09-05 07:01:00,resolved,high,Wrong item,social,STR019,CUS00246,3.0,16.16,True,Southwest
TKT000268,2024-04-03 10:11:00,,2024-04-10 10:11:00,pending,low,Refund request,in_store,STR021,CUS00358,,,,Northeast
TKT000269,2024-05-07 13:06:00,2024-05-11 08:41:38,2024-05-14 13:06:00,resolved,low,Refund request,social,STR016,CUS00163,4.0,91.59,True,Northeast
TKT000270,2024-02-02 19:05:00,2024-02-02 20:48:44,2024-02-09 19:05:00,resolved,low,Wrong item,email,STR005,CUS00079,4.0,1.73,True,West
TKT000271,2024-06-06 16:28:00,2024-06-13 06:28:55,2024-06-13 16:28:00,resolved,low,Online order issue,email,STR015,CUS00089,5.0,158.02,True,West
TKT000272,2024-12-18 13:27:00,2024-12-20 03:08:55,2024-12-21 13:27:00,resolved,medium,Online order issue,in_store,STR010,CUS00077,5.0,37.7,True,West
TKT000273,2024-02-02 11:43:00,,2024-02-02 15:43:00,pending,critical,Refund request,phone,STR010,CUS00296,,,,West
TKT000274,2024-06-07 19:10:00,2024-06-14 21:05:29,2024-06-10 19:10:00,resolved,medium,Product defect,chat,STR001,CUS00291,3.0,169.92,False,Northeast
TKT000275,2024-03-06 15:01:00,2024-03-10 23:30:22,2024-03-13 15:01:00,resolved,low,Staff conduct,phone,STR006,CUS00011,4.0,104.49,True,Northeast
TKT000276,2024-12-22 09:06:00,2024-12-22 10:43:16,2024-12-22 13:06:00,resolved,critical,Online order issue,chat,STR004,CUS00361,5.0,1.62,True,Southwest
TKT000277,2024-05-15 16:55:00,2024-05-19 00:14:03,2024-05-22 16:55:00,resolved,low,Online order issue,in_store,STR012,CUS00298,4.0,79.32,True,Southeast
TKT000278,2024-09-25 18:37:00,2024-10-02 06:52:18,2024-10-02 18:37:00,resolved,low,Online order issue,chat,STR021,CUS00056,3.0,156.26,True,Northeast
TKT000279,2024-08-17 19:57:00,2024-08-18 12:44:49,2024-08-18 19:57:00,resolved,high,Refund request,social,STR014,CUS00422,4.0,16.8,True,Southwest
TKT000280,2024-08-22 11:12:00,2024-09-08 13:50:43,2024-08-29 11:12:00,resolved,low,Product defect,email,STR023,CUS00167,3.0,410.65,False,Midwest
TKT000281,2024-09-03 18:07:00,,2024-09-06 18:07:00,pending,medium,Pricing dispute,phone,STR004,CUS00476,,,,Southwest
TKT000282,2024-02-23 09:06:00,2024-02-25 20:39:42,2024-02-26 09:06:00,resolved,medium,Late delivery,phone,STR010,CUS00145,5.0,59.56,True,West
TKT000283,2024-01-01 09:32:00,2024-01-01 21:29:26,2024-01-04 09:32:00,resolved,medium,Online order issue,phone,STR019,CUS00275,5.0,11.96,True,Southwest
TKT000284,2024-07-14 07:36:00,,2024-07-17 07:36:00,escalated,medium,Refund request,email,STR002,CUS00232,,,,Southeast
TKT000285,2024-11-22 18:45:00,,2024-11-25 18:45:00,escalated,medium,Wrong item,in_store,STR011,CUS00395,,,,Northeast
TKT000286,2024-08-14 10:43:00,2024-08-19 05:05:05,2024-08-17 10:43:00,resolved,medium,Staff conduct,phone,STR006,CUS00487,4.0,114.37,False,Northeast
TKT000287,2024-07-10 13:21:00,2024-07-10 14:16:14,2024-07-17 13:21:00,resolved,low,Wrong item,phone,STR023,CUS00118,4.0,0.92,True,Midwest
TKT000288,2024-01-23 11:56:00,2024-01-23 21:56:52,2024-01-23 15:56:00,closed_unresolved,critical,Wrong item,phone,STR017,CUS00431,1.0,10.01,False,Southeast
TKT000289,2024-07-06 13:18:00,2024-07-08 16:36:05,2024-07-09 13:18:00,resolved,medium,Online order issue,email,STR017,CUS00247,4.0,51.3,True,Southeast
TKT000290,2024-08-13 09:25:00,2024-08-16 02:25:03,2024-08-16 09:25:00,resolved,medium,Online order issue,chat,STR016,CUS00425,4.0,65.0,True,Northeast
TKT000291,2024-02-12 19:12:00,2024-02-13 09:22:43,2024-02-15 19:12:00,resolved,medium,Product defect,phone,STR018,CUS00171,4.0,14.18,True,Midwest
TKT000292,2024-09-29 15:07:00,,2024-10-02 15:07:00,escalated,medium,Product defect,email,STR006,CUS00267,,,,Northeast
TKT000293,2024-10-19 19:40:00,,2024-10-20 19:40:00,pending,high,Refund request,chat,STR009,CUS00339,,,,Southwest
TKT000294,2024-02-23 14:18:00,,2024-03-01 14:18:00,pending,low,Staff conduct,social,STR020,CUS00328,,,,West
TKT000295,2024-12-23 09:00:00,2024-12-24 05:21:52,2024-12-26 09:00:00,resolved,medium,Wrong item,chat,STR021,CUS00300,5.0,20.36,True,Northeast
TKT000296,2024-02-19 15:12:00,2024-02-26 01:05:55,2024-02-26 15:12:00,resolved,low,Wrong item,social,STR014,CUS00012,4.0,153.9,True,Southwest
TKT000297,2024-12-29 12:44:00,2024-12-29 16:10:13,2024-12-29 16:44:00,resolved,critical,Product defect,phone,STR016,CUS00377,5.0,3.44,True,Northeast
TKT000298,2024-12-07 08:42:00,2024-12-08 03:01:12,2024-12-08 08:42:00,resolved,high,Online order issue,in_store,STR014,CUS00077,4.0,18.32,True,Southwest
TKT000299,2024-03-12 11:16:00,2024-03-14 13:33:40,2024-03-15 11:16:00,resolved,medium,Wrong item,email,STR017,CUS00429,5.0,50.29,True,Southeast
TKT000300,2024-08-13 08:32:00,2024-08-13 09:27:01,2024-08-14 08:32:00,resolved,high,Wrong item,chat,STR006,CUS00302,4.0,0.92,True,Northeast
TKT000301,2024-04-23 18:09:00,2024-04-24 23:51:57,2024-04-26 18:09:00,resolved,medium,Wrong item,chat,STR023,CUS00454,5.0,29.72,True,Midwest
TKT000302,2024-06-14 15:54:00,,2024-06-17 15:54:00,pending,medium,Pricing dispute,chat,STR020,CUS00477,,,,West
TKT000303,2024-05-15 08:40:00,2024-05-15 09:11:42,2024-05-15 12:40:00,resolved,critical,Product defect,email,STR023,CUS00187,3.0,0.53,True,Midwest
TKT000304,2024-10-12 19:56:00,2024-10-15 08:56:22,2024-10-19 19:56:00,resolved,low,Online order issue,social,STR016,CUS00220,4.0,61.01,True,Northeast
TKT000305,2024-03-15 08:21:00,2024-03-23 19:50:23,2024-03-22 08:21:00,resolved,low,Online order issue,chat,STR016,CUS00325,3.0,203.49,False,Northeast
TKT000306,2024-06-23 15:58:00,2024-06-25 16:35:05,2024-06-30 15:58:00,resolved,low,Staff conduct,in_store,STR003,CUS00307,5.0,48.62,True,Midwest
TKT000307,2024-11-02 08:00:00,2024-11-05 19:20:57,2024-11-09 08:00:00,resolved,low,Staff conduct,email,STR020,CUS00015,5.0,83.35,True,West
TKT000308,2024-07-03 17:24:00,2024-07-07 03:15:17,2024-07-06 17:24:00,resolved,medium,Product defect,email,STR016,CUS00263,1.0,81.85,False,Northeast
TKT000309,2024-05-17 09:03:00,2024-05-20 07:17:55,2024-05-24 09:03:00,resolved,low,Pricing dispute,phone,STR001,CUS00434,5.0,70.25,True,Northeast
TKT000310,2024-07-06 07:15:00,2024-07-08 14:32:50,2024-07-07 07:15:00,resolved,high,Wrong item,in_store,STR022,CUS00011,3.0,55.3,False,Southeast
TKT000311,2024-06-01 19:14:00,,2024-06-08 19:14:00,escalated,low,Refund request,email,STR019,CUS00448,,,,Southwest
TKT000312,2024-10-05 09:30:00,,2024-10-08 09:30:00,pending,medium,Online order issue,phone,STR014,CUS00083,,,,Southwest
TKT000313,2024-03-09 11:53:00,2024-03-12 23:12:08,2024-03-12 11:53:00,resolved,medium,Online order issue,email,STR022,CUS00371,1.0,83.32,False,Southeast
TKT000314,2024-09-15 19:31:00,2024-09-16 01:49:09,2024-09-18 19:31:00,resolved,medium,Store experience,phone,STR005,CUS00238,4.0,6.3,True,West
TKT000315,2024-06-05 20:06:00,2024-06-06 16:41:44,2024-06-06 20:06:00,resolved,high,Late delivery,email,STR020,CUS00482,5.0,20.6,True,West
TKT000316,2024-03-12 19:48:00,2024-03-18 01:38:13,2024-03-15 19:48:00,resolved,medium,Refund request,in_store,STR023,CUS00328,1.0,125.84,False,Midwest
TKT000317,2024-08-06 11:18:00,2024-08-07 02:26:27,2024-08-09 11:18:00,resolved,medium,Product defect,email,STR012,CUS00029,5.0,15.14,True,Southeast
TKT000318,2024-01-06 20:25:00,2024-01-08 11:44:45,2024-01-09 20:25:00,resolved,medium,Online order issue,social,STR020,CUS00320,5.0,39.33,True,West
TKT000319,2024-10-18 16:57:00,2024-10-19 14:29:46,2024-10-21 16:57:00,resolved,medium,Online order issue,social,STR003,CUS00428,5.0,21.55,True,Midwest
