transaction_id,transaction_ts,store_id,product_id,customer_id,quantity,unit_price,discount_pct,discount_amount,net_amount,payment_method,channel,currency
TXN0000211,2024-08-21 10:12:00,STR010,PRD0020,CUS00459,4,595.59,0.05,119.12,2263.24,mobile_pay,mobile_app,USD
TXN0000212,2024-07-09 08:51:00,STR020,PRD0030,CUS00271,5,80.67,0.0,0.0,403.35,debit_card,in_store,USD
TXN0000213,2024-10-04 09:46:00,STR004,PRD0074,CUS00470,3,304.27,0.0,0.0,912.81,credit_card,mobile_app,USD
TXN0000214,2024-03-09 15:59:00,STR018,PRD0117,CUS00024,3,54.14,0.1,16.24,146.18,gift_card,in_store,USD
TXN0000215,2024-04-15 21:14:00,STR008,PRD0090,CUS00251,4,69.19,0.0,0.0,276.76,mobile_pay,online,USD
TXN0000216,2024-10-30 19:57:00,STR022,PRD0061,CUS00400,3,169.37,0.0,0.0,508.11,debit_card,mobile_app,USD
TXN0000217,2024-09-04 19:11:00,STR008,PRD0089,CUS00398,2,690.46,0.0,0.0,1380.92,cash,mobile_app,USD
TXN0000218,2024-02-27 21:23:00,STR009,PRD0001,CUS00178,4,137.75,0.1,55.1,495.9,mobile_pay,online,USD
TXN0000219,2024-12-26 16:24:00,STR015,PRD0057,CUS00439,1,412.83,0.0,0.0,412.83,credit_card,in_store,USD
TXN0000220,2024-08-10 21:28:00,STR021,PRD0062,,4,355.41,0.0,0.0,1421.64,mobile_pay,in_store,USD
TXN0000221,2024-03-26 16:17:00,STR016,PRD0030,CUS00468,4,80.67,0.0,0.0,322.68,gift_card,mobile_app,USD
TXN0000222,2024-03-21 12:33:00,STR014,PRD0003,CUS00248,3,569.87,0.0,0.0,1709.61,cash,in_store,USD
TXN0000223,2024-09-30 08:50:00,STR010,PRD0055,CUS00209,2,264.5,0.1,52.9,476.1,gift_card,mobile_app,USD
TXN0000224,2024-09-30 15:51:00,STR006,PRD0006,CUS00374,2,101.59,0.0,0.0,203.18,mobile_pay,mobile_app,USD
TXN0000225,2024-05-29 18:47:00,STR006,PRD0036,CUS00399,2,405.13,0.0,0.0,810.26,debit_card,online,USD
TXN0000226,2024-12-15 09:38:00,STR009,PRD0004,CUS00373,2,602.78,0.0,0.0,1205.56,gift_card,online,USD
TXN0000227,2024-01-23 16:18:00,STR005,PRD0012,CUS00009,3,233.86,0.0,0.0,701.58,gift_card,mobile_app,USD
TXN0000228,2024-05-07 09:08:00,STR007,PRD0097,CUS00487,1,118.36,0.0,0.0,118.36,credit_card,mobile_app,USD
TXN0000229,2024-10-29 10:17:00,STR005,PRD0081,CUS00066,5,429.07,0.0,0.0,2145.35,credit_card,in_store,USD
TXN0000230,2024-01-27 09:04:00,STR001,PRD0014,CUS00066,2,10.52,0.2,4.21,16.83,cash,mobile_app,USD
TXN0000231,2024-01-14 16:24:00,STR021,PRD0089,,3,690.46,0.05,103.57,1967.81,debit_card,online,USD
TXN0000232,2024-05-31 14:42:00,STR008,PRD0053,CUS00084,3,321.56,0.0,0.0,964.68,cash,in_store,USD
TXN0000233,2024-10-17 13:09:00,STR018,PRD0021,CUS00124,3,411.07,0.0,0.0,1233.21,mobile_pay,mobile_app,USD
TXN0000234,2024-08-23 19:52:00,STR002,PRD0082,CUS00442,2,82.51,0.0,0.0,165.02,mobile_pay,in_store,USD
TXN0000235,2024-03-20 17:54:00,STR003,PRD0037,CUS00148,4,47.85,0.0,0.0,191.4,gift_card,online,USD
TXN0000236,2024-04-13 16:26:00,STR015,PRD0030,CUS00078,2,80.67,0.0,0.0,161.34,mobile_pay,mobile_app,USD
TXN0000237,2024-09-10 15:40:00,STR015,PRD0016,CUS00037,2,539.04,0.0,0.0,1078.08,mobile_pay,online,USD
TXN0000238,2024-12-29 11:19:00,STR011,PRD0006,CUS00417,3,101.59,0.0,0.0,304.77,mobile_pay,mobile_app,USD
TXN0000239,2024-10-29 08:45:00,STR023,PRD0028,CUS00237,5,621.82,0.0,0.0,3109.1,cash,online,USD
TXN0000240,2024-12-05 14:57:00,STR013,PRD0010,CUS00321,4,276.68,0.1,110.67,996.05,mobile_pay,mobile_app,USD
TXN0000241,2024-01-27 17:28:00,STR012,PRD0089,CUS00462,1,690.46,0.0,0.0,690.46,debit_card,online,USD
TXN0000242,2024-07-06 14:35:00,STR005,PRD0066,,3,404.74,0.15,182.13,1032.09,cash,in_store,USD
TXN0000243,2024-08-23 14:21:00,STR018,PRD0018,CUS00270,1,94.47,0.0,0.0,94.47,mobile_pay,mobile_app,USD
TXN0000244,2024-07-27 09:56:00,STR023,PRD0004,CUS00084,2,602.78,0.0,0.0,1205.56,cash,online,USD
TXN0000245,2024-04-22 13:17:00,STR018,PRD0024,CUS00077,2,364.86,0.0,0.0,729.72,debit_card,in_store,USD
TXN0000246,2024-07-01 14:50:00,STR009,PRD0109,CUS00500,5,459.8,0.05,114.95,2184.05,gift_card,in_store,USD
TXN0000247,2024-09-06 11:38:00,STR014,PRD0087,CUS00376,2,488.55,0.0,0.0,977.1,gift_card,in_store,USD
TXN0000248,2024-07-11 18:51:00,STR010,PRD0118,CUS00467,1,317.96,0.0,0.0,317.96,debit_card,in_store,USD
TXN0000249,2024-03-23 12:56:00,STR011,PRD0045,CUS00121,3,318.79,0.05,47.82,908.55,gift_card,online,USD
TXN0000250,2024-11-26 21:16:00,STR001,PRD0118,CUS00160,5,317.96,0.05,79.49,1510.31,mobile_pay,online,USD
TXN0000251,2024-07-29 16:24:00,STR010,PRD0010,CUS00340,3,276.68,0.0,0.0,830.04,mobile_pay,mobile_app,USD
TXN0000252,2024-04-30 14:11:00,STR013,PRD0040,CUS00426,3,823.32,0.0,0.0,2469.96,gift_card,online,USD
TXN0000253,2024-12-25 15:10:00,STR001,PRD0007,,2,274.3,0.05,27.43,521.17,gift_card,in_store,USD
TXN0000254,2024-11-21 11:41:00,STR002,PRD0013,CUS00005,1,80.66,0.0,0.0,80.66,credit_card,mobile_app,USD
TXN0000255,2024-01-08 09:09:00,STR012,PRD0070,CUS00304,5,31.14,0.05,7.79,147.91,debit_card,online,USD
TXN0000256,2024-06-13 19:37:00,STR021,PRD0081,CUS00063,3,429.07,0.0,0.0,1287.21,credit_card,online,USD
TXN0000257,2024-11-25 17:09:00,STR021,PRD0022,CUS00102,3,146.15,0.0,0.0,438.45,gift_card,online,USD
TXN0000258,2024-12-16 21:52:00,STR012,PRD0016,CUS00281,4,539.04,0.0,0.0,2156.16,debit_card,mobile_app,USD
TXN0000259,2024-05-11 18:02:00,STR003,PRD0057,CUS00176,4,412.83,0.0,0.0,1651.32,cash,mobile_app,USD
TXN0000260,2024-07-17 17:14:00,STR015,PRD0043,CUS00316,1,621.23,0.0,0.0,621.23,mobile_pay,online,USD
TXN0000261,2024-09-16 20:28:00,STR015,PRD0097,CUS00303,2,118.36,0.0,0.0,236.72,mobile_pay,in_store,USD
TXN0000262,2024-07-28 14:09:00,STR010,PRD0022,CUS00041,1,146.15,0.0,0.0,146.15,credit_card,in_store,USD
TXN0000263,2024-12-03 16:55:00,STR013,PRD0099,CUS00009,3,388.71,0.0,0.0,1166.13,debit_card,mobile_app,USD
TXN0000264,2024-11-14 18:42:00,STR023,PRD0062,,5,355.41,0.0,0.0,1777.05,credit_card,mobile_app,USD
TXN0000265,2024-10-15 09:04:00,STR020,PRD0028,CUS00030,5,621.82,0.0,0.0,3109.1,mobile_pay,mobile_app,USD
TXN0000266,2024-06-01 15:09:00,STR016,PRD0074,CUS00371,3,304.27,0.0,0.0,912.81,mobile_pay,in_store,USD
TXN0000267,2024-07-10 14:43:00,STR012,PRD0084,CUS00272,4,127.62,0.05,25.52,484.96,debit_card,mobile_app,USD
TXN0000268,2024-09-24 21:10:00,STR009,PRD0116,CUS00110,1,648.85,0.0,0.0,648.85,mobile_pay,online,USD
TXN0000269,2024-02-05 11:56:00,STR020,PRD0072,CUS00329,5,500.55,0.0,0.0,2502.75,debit_card,in_store,USD
TXN0000270,2024-03-29 14:55:00,STR003,PRD0103,CUS00129,4,58.52,0.0,0.0,234.08,credit_card,mobile_app,USD
TXN0000271,2024-06-13 09:40:00,STR016,PRD0077,CUS00429,5,898.98,0.0,0.0,4494.9,debit_card,in_store,USD
TXN0000272,2024-06-22 09:17:00,STR012,PRD0009,CUS00168,3,675.27,0.05,101.29,1924.52,credit_card,mobile_app,USD
TXN0000273,2024-01-13 14:48:00,STR022,PRD0088,CUS00126,3,266.3,0.05,39.95,758.95,mobile_pay,in_store,USD
TXN0000274,2024-11-19 11:08:00,STR007,PRD0014,CUS00077,2,10.52,0.0,0.0,21.04,credit_card,mobile_app,USD
TXN0000275,2024-06-14 09:12:00,STR011,PRD0015,,1,541.61,0.0,0.0,541.61,mobile_pay,online,USD
TXN0000276,2024-06-04 08:41:00,STR015,PRD0065,CUS00153,3,286.09,0.0,0.0,858.27,debit_card,in_store,USD
TXN0000277,2024-02-09 14:14:00,STR008,PRD0078,CUS00228,4,678.93,0.0,0.0,2715.72,debit_card,online,USD
TXN0000278,2024-11-05 15:12:00,STR014,PRD0092,CUS00073,5,353.85,0.0,0.0,1769.25,credit_card,online,USD
TXN0000279,2024-05-05 18:06:00,STR003,PRD0062,CUS00392,4,355.41,0.0,0.0,1421.64,gift_card,mobile_app,USD
TXN0000280,2024-03-31 18:54:00,STR007,PRD0039,CUS00385,1,415.77,0.0,0.0,415.77,mobile_pay,online,USD
TXN0000281,2024-12-05 18:02:00,STR009,PRD0076,CUS00223,2,33.66,0.2,13.46,53.86,gift_card,online,USD
TXN0000282,2024-02-03 21:11:00,STR001,PRD0064,CUS00039,1,475.35,0.0,0.0,475.35,cash,in_store,USD
TXN0000283,2024-04-28 10:58:00,STR007,PRD0101,CUS00238,3,437.08,0.0,0.0,1311.24,credit_card,in_store,USD
TXN0000284,2024-12-25 11:47:00,STR012,PRD0025,CUS00022,1,116.31,0.15,17.45,98.86,credit_card,online,USD
TXN0000285,2024-12-05 21:58:00,STR023,PRD0050,CUS00129,1,201.33,0.0,0.0,201.33,gift_card,online,USD
TXN0000286,2024-02-17 11:24:00,STR020,PRD0088,,5,266.3,0.0,0.0,1331.5,gift_card,online,USD
TXN0000287,2024-03-23 10:42:00,STR007,PRD0040,CUS00100,3,823.32,0.15,370.49,2099.47,credit_card,online,USD
TXN0000288,2024-03-14 14:10:00,STR012,PRD0047,CUS00338,3,487.35,0.0,0.0,1462.05,debit_card,in_store,USD
TXN0000289,2024-04-20 18:27:00,STR011,PRD0061,CUS00327,2,169.37,0.0,0.0,338.74,debit_card,in_store,USD
TXN0000290,2024-07-27 08:54:00,STR010,PRD0103,CUS00172,1,58.52,0.0,0.0,58.52,mobile_pay,in_store,USD
TXN0000291,2024-12-13 11:40:00,STR018,PRD0067,CUS00172,3,544.43,0.0,0.0,1633.29,credit_card,in_store,USD
TXN0000292,2024-12-07 10:42:00,STR010,PRD0097,CUS00357,5,118.36,0.0,0.0,591.8,mobile_pay,mobile_app,USD
TXN0000293,2024-02-10 15:49:00,STR013,PRD0059,CUS00392,2,458.19,0.0,0.0,916.38,credit_card,online,USD
TXN0000294,2024-01-06 16:15:00,STR006,PRD0074,CUS00019,2,304.27,0.1,60.85,547.69,gift_card,in_store,USD
TXN0000295,2024-10-27 08:21:00,STR007,PRD0091,CUS00136,2,122.8,0.0,0.0,245.6,credit_card,mobile_app,USD
TXN0000296,2024-05-20 12:19:00,STR008,PRD0045,CUS00044,3,318.79,0.0,0.0,956.37,mobile_pay,in_store,USD
TXN0000297,2024-08-06 21:21:00,STR022,PRD0027,,2,490.08,0.05,49.01,931.15,credit_card,online,USD
TXN0000298,2024-01-13 18:04:00,STR018,PRD0096,CUS00367,3,389.05,0.0,0.0,1167.15,gift_card,online,USD
TXN0000299,2024-06-07 17:48:00,STR018,PRD0108,CUS00154,1,99.37,0.05,4.97,94.4,credit_card,mobile_app,USD
TXN0000300,2024-06-11 18:02:00,STR003,PRD0059,CUS00139,1,458.19,0.2,91.64,366.55,mobile_pay,in_store,USD
TXN0000301,2024-10-08 19:36:00,STR012,PRD0004,CUS00429,4,602.78,0.05,120.56,2290.56,debit_card,in_store,USD
TXN0000302,2024-11-06 08:39:00,STR011,PRD0090,CUS00232,2,69.19,0.0,0.0,138.38,debit_card,mobile_app,USD
TXN0000303,2024-06-04 10:16:00,STR020,PRD0047,CUS00448,5,487.35,0.1,243.68,2193.07,gift_card,online,USD
TXN0000304,2024-01-19 13:28:00,STR006,PRD0091,CUS00188,2,122.8,0.0,0.0,245.6,cash,in_store,USD
TXN0000305,2024-05-08 15:24:00,STR012,PRD0019,CUS00412,4,351.82,0.0,0.0,1407.28,gift_card,in_store,USD
TXN0000306,2024-06-30 21:34:00,STR020,PRD0080,CUS00083,5,270.17,0.05,67.54,1283.31,credit_card,mobile_app,USD
TXN0000307,2024-03-03 12:35:00,STR008,PRD0063,CUS00132,3,23.14,0.05,3.47,65.95,credit_card,mobile_app,USD
TXN0000308,2024-05-19 18:15:00,STR002,PRD0113,,1,336.98,0.0,0.0,336.98,debit_card,online,USD
TXN0000309,2024-07-04 15:17:00,STR006,PRD0022,CUS00035,5,146.15,0.0,0.0,730.75,mobile_pay,online,USD
TXN0000310,2024-12-08 11:11:00,STR006,PRD0014,CUS00162,2,10.52,0.1,2.1,18.94,credit_card,online,USD
TXN0000311,2024-06-20 10:42:00,STR003,PRD0040,CUS00361,4,823.32,0.0,0.0,3293.28,gift_card,mobile_app,USD
TXN0000312,2024-11-14 18:55:00,STR022,PRD0055,CUS00044,2,264.5,0.0,0.0,529.0,gift_card,in_store,USD
TXN0000313,2024-05-05 12:19:00,STR009,PRD0071,CUS00342,5,327.28,0.15,245.46,1390.94,cash,mobile_app,USD
TXN0000314,2024-03-10 20:15:00,STR011,PRD0050,CUS00353,2,201.33,0.1,40.27,362.39,mobile_pay,in_store,USD
TXN0000315,2024-02-07 12:35:00,STR016,PRD0071,CUS00223,1,327.28,0.0,0.0,327.28,credit_card,mobile_app,USD
TXN0000316,2024-09-30 14:08:00,STR020,PRD0114,CUS00160,5,596.37,0.1,298.19,2683.66,gift_card,online,USD
TXN0000317,2024-11-01 08:28:00,STR009,PRD0105,CUS00272,3,554.1,0.0,0.0,1662.3,debit_card,online,USD
TXN0000318,2024-03-12 12:37:00,STR008,PRD0046,CUS00194,1,719.52,0.0,0.0,719.52,debit_card,online,USD
TXN0000319,2024-01-07 13:17:00,STR014,PRD0083,,3,247.1,0.05,37.06,704.24,debit_card,mobile_app,USD
TXN0000320,2024-11-28 19:21:00,STR002,PRD0036,CUS00356,3,405.13,0.1,121.54,1093.85,cash,mobile_app,USD
TXN0000321,2024-12-26 08:05:00,STR011,PRD0083,CUS00282,3,247.1,0.0,0.0,741.3,credit_card,in_store,USD
TXN0000322,2024-01-30 18:50:00,STR020,PRD0084,CUS00300,4,127.62,0.0,0.0,510.48,mobile_pay,mobile_app,USD
TXN0000323,2024-10-02 15:52:00,STR002,PRD0074,CUS00018,3,304.27,0.05,45.64,867.17,credit_card,online,USD
TXN0000324,2024-09-30 17:29:00,STR010,PRD0086,CUS00010,2,139.31,0.1,27.86,250.76,credit_card,mobile_app,USD
TXN0000325,2024-09-13 17:05:00,STR012,PRD0041,CUS00445,4,491.81,0.0,0.0,1967.24,mobile_pay,mobile_app,USD
TXN0000326,2024-03-11 21:09:00,STR017,PRD0010,CUS00294,1,276.68,0.0,0.0,276.68,mobile_pay,in_store,USD
TXN0000327,2024-04-19 09:43:00,STR015,PRD0037,CUS00021,4,47.85,0.0,0.0,191.4,gift_card,in_store,USD
TXN0000328,2024-04-24 18:12:00,STR011,PRD0114,CUS00121,4,596.37,0.15,357.82,2027.66,cash,mobile_app,USD
TXN0000329,2024-04-28 15:25:00,STR007,PRD0053,CUS00300,1,321.56,0.0,0.0,321.56,mobile_pay,mobile_app,USD
TXN0000330,2024-05-23 13:00:00,STR005,PRD0074,,5,304.27,0.0,0.0,1521.35,mobile_pay,online,USD
TXN0000331,2024-02-06 18:49:00,STR012,PRD0018,CUS00308,2,94.47,0.0,0.0,188.94,gift_card,mobile_app,USD
TXN0000332,2024-01-25 18:04:00,STR007,PRD0004,CUS00131,5,602.78,0.0,0.0,3013.9,debit_card,mobile_app,USD
TXN0000333,2024-02-18 16:25:00,STR012,PRD0040,CUS00417,2,823.32,0.0,0.0,1646.64,cash,in_store,USD
TXN0000334,2024-10-28 18:25:00,STR003,PRD0045,CUS00346,2,318.79,0.0,0.0,637.58,debit_card,mobile_app,USD
TXN0000335,2024-08-26 08:19:00,STR004,PRD0100,CUS00350,2,576.59,0.0,0.0,1153.18,credit_card,online,USD
TXN0000336,2024-04-15 08:03:00,STR023,PRD0088,CUS00432,5,266.3,0.0,0.0,1331.5,mobile_pay,mobile_app,USD
TXN0000337,2024-11-20 08:32:00,STR020,PRD0009,CUS00369,1,675.27,0.0,0.0,675.27,debit_card,online,USD
TXN0000338,2024-06-04 20:29:00,STR001,PRD0065,CUS00250,4,286.09,0.05,57.22,1087.14,gift_card,mobile_app,USD
TXN0000339,2024-12-10 08:17:00,STR011,PRD0048,CUS00050,1,473.17,0.05,23.66,449.51,gift_card,in_store,USD
TXN0000340,2024-09-07 19:25:00,STR002,PRD0080,CUS00183,5,270.17,0.0,0.0,1350.85,debit_card,online,USD
TXN0000341,2024-09-11 12:45:00,STR006,PRD0031,,3,77.68,0.0,0.0,233.04,gift_card,online,USD
TXN0000342,2024-03-18 16:34:00,STR004,PRD0005,CUS00226,1,259.57,0.1,25.96,233.61,mobile_pay,mobile_app,USD
TXN0000343,2024-03-27 15:00:00,STR003,PRD0101,CUS00024,1,437.08,0.0,0.0,437.08,debit_card,mobile_app,USD
TXN0000344,2024-05-02 18:06:00,STR002,PRD0022,CUS00425,5,146.15,0.0,0.0,730.75,cash,online,USD
TXN0000345,2024-05-11 12:35:00,STR005,PRD0091,CUS00496,5,122.8,0.0,0.0,614.0,gift_card,in_store,USD
TXN0000346,2024-05-22 15:36:00,STR014,PRD0047,CUS00111,1,487.35,0.0,0.0,487.35,mobile_pay,mobile_app,USD
TXN0000347,2024-11-21 10:14:00,STR013,PRD0091,CUS00279,3,122.8,0.05,18.42,349.98,mobile_pay,in_store,USD
TXN0000348,2024-07-15 17:54:00,STR023,PRD0105,CUS00250,2,554.1,0.15,166.23,941.97,cash,in_store,USD
TXN0000349,2024-06-26 13:14:00,STR023,PRD0064,CUS00264,5,475.35,0.0,0.0,2376.75,credit_card,in_store,USD
TXN0000350,2024-02-05 10:45:00,STR018,PRD0103,CUS00420,5,58.52,0.0,0.0,292.6,credit_card,in_store,USD
TXN0000351,2024-09-21 08:41:00,STR020,PRD0108,CUS00316,5,99.37,0.0,0.0,496.85,debit_card,mobile_app,USD
TXN0000352,2024-11-16 16:28:00,STR008,PRD0007,,5,274.3,0.0,0.0,1371.5,gift_card,mobile_app,USD
TXN0000353,2024-03-10 17:24:00,STR011,PRD0023,CUS00336,5,249.34,0.0,0.0,1246.7,mobile_pay,online,USD
TXN0000354,2024-02-28 17:32:00,STR008,PRD0120,CUS00241,3,136.37,0.0,0.0,409.11,gift_card,online,USD
TXN0000355,2024-11-06 16:45:00,STR014,PRD0007,CUS00173,1,274.3,0.0,0.0,274.3,mobile_pay,online,USD
TXN0000356,2024-08-22 19:37:00,STR022,PRD0087,CUS00269,1,488.55,0.05,24.43,464.12,credit_card,online,USD
TXN0000357,2024-11-04 15:58:00,STR021,PRD0093,CUS00278,1,410.67,0.0,0.0,410.67,mobile_pay,in_store,USD
TXN0000358,2024-08-04 08:44:00,STR021,PRD0011,CUS00415,2,526.75,0.0,0.0,1053.5,debit_card,online,USD
TXN0000359,2024-09-22 14:50:00,STR020,PRD0115,CUS00018,3,145.51,0.0,0.0,436.53,mobile_pay,online,USD
TXN0000360,2024-05-14 18:08:00,STR009,PRD0062,CUS00097,2,355.41,0.0,0.0,710.82,credit_card,online,USD
TXN0000361,2024-12-25 11:56:00,STR003,PRD0110,CUS00113,5,406.78,0.0,0.0,2033.9,debit_card,in_store,USD
TXN0000362,2024-05-19 19:48:00,STR014,PRD0098,CUS00056,5,244.56,0.05,61.14,1161.66,gift_card,online,USD
TXN0000363,2024-03-11 08:57:00,STR022,PRD0108,,5,99.37,0.0,0.0,496.85,gift_card,mobile_app,USD
TXN0000364,2024-08-22 10:44:00,STR019,PRD0078,CUS00340,3,678.93,0.0,0.0,2036.79,cash,in_store,USD
TXN0000365,2024-09-06 14:49:00,STR017,PRD0004,CUS00139,4,602.78,0.15,361.67,2049.45,gift_card,in_store,USD
TXN0000366,2024-01-21 15:46:00,STR015,PRD0072,CUS00441,5,500.55,0.15,375.41,2127.34,cash,mobile_app,USD
TXN0000367,2024-02-13 17:13:00,STR008,PRD0050,CUS00419,5,201.33,0.0,0.0,1006.65,debit_card,in_store,USD
TXN0000368,2024-12-29 11:21:00,STR004,PRD0003,CUS00199,2,569.87,0.0,0.0,1139.74,cash,mobile_app,USD
TXN0000369,2024-08-16 14:09:00,STR023,PRD0044,CUS00457,4,126.49,0.1,50.6,455.36,credit_card,mobile_app,USD
TXN0000370,2024-07-15 16:36:00,STR015,PRD0114,CUS00258,5,596.37,0.0,0.0,2981.85,mobile_pay,online,USD
TXN0000371,2024-12-15 10:46:00,STR004,PRD0002,CUS00189,1,26.09,0.0,0.0,26.09,debit_card,in_store,USD
TXN0000372,2024-01-01 14:31:00,STR008,PRD0097,CUS00416,3,118.36,0.0,0.0,355.08,debit_card,in_store,USD
TXN0000373,2024-05-16 14:10:00,STR015,PRD0063,CUS00160,5,23.14,0.15,17.36,98.34,gift_card,in_store,USD
TXN0000374,2024-02-09 17:45:00,STR022,PRD0066,,3,404.74,0.0,0.0,1214.22,debit_card,in_store,USD
TXN0000375,2024-03-27 11:15:00,STR011,PRD0066,CUS00438,4,404.74,0.0,0.0,1618.96,credit_card,mobile_app,USD
TXN0000376,2024-09-04 11:30:00,STR016,PRD0074,CUS00303,4,304.27,0.0,0.0,1217.08,debit_card,online,USD
TXN0000377,2024-06-16 17:04:00,STR023,PRD0057,CUS00189,1,412.83,0.0,0.0,412.83,credit_card,online,USD
TXN0000378,2024-10-01 13:32:00,STR004,PRD0067,CUS00310,4,544.43,0.05,108.89,2068.83,debit_card,mobile_app,USD
TXN0000379,2024-02-20 20:22:00,STR001,PRD0096,CUS00144,5,389.05,0.0,0.0,1945.25,gift_card,online,USD
TXN0000380,2024-03-12 16:26:00,STR020,PRD0009,CUS00168,4,675.27,0.0,0.0,2701.08,debit_card,in_store,USD
TXN0000381,2024-11-07 18:38:00,STR021,PRD0024,CUS00390,3,364.86,0.0,0.0,1094.58,mobile_pay,mobile_app,USD
TXN0000382,2024-04-17 14:05:00,STR009,PRD0015,CUS00203,5,541.61,0.1,270.81,2437.24,gift_card,mobile_app,USD
TXN0000383,2024-11-01 17:31:00,STR011,PRD0069,CUS00353,5,527.04,0.0,0.0,2635.2,mobile_pay,online,USD
TXN0000384,2024-02-22 19:13:00,STR019,PRD0004,CUS00334,1,602.78,0.0,0.0,602.78,credit_card,online,USD
TXN0000385,2024-07-11 14:18:00,STR018,PRD0037,,5,47.85,0.05,11.96,227.29,credit_card,in_store,USD
TXN0000386,2024-05-17 20:33:00,STR019,PRD0016,CUS00457,3,539.04,0.0,0.0,1617.12,gift_card,online,USD
TXN0000387,2024-12-16 16:55:00,STR021,PRD0106,CUS00286,5,558.66,0.0,0.0,2793.3,credit_card,online,USD
TXN0000388,2024-01-22 12:40:00,STR006,PRD0086,CUS00497,3,139.31,0.0,0.0,417.93,credit_card,online,USD
TXN0000389,2024-11-20 17:31:00,STR005,PRD0060,CUS00215,5,399.84,0.0,0.0,1999.2,debit_card,online,USD
TXN0000390,2024-05-17 10:42:00,STR017,PRD0074,CUS00413,2,304.27,0.05,30.43,578.11,mobile_pay,mobile_app,USD
TXN0000391,2024-11-10 19:52:00,STR008,PRD0069,CUS00365,2,527.04,0.0,0.0,1054.08,gift_card,mobile_app,USD
TXN0000392,2024-01-25 21:10:00,STR010,PRD0001,CUS00118,4,137.75,0.05,27.55,523.45,gift_card,online,USD
TXN0000393,2024-06-14 10:23:00,STR010,PRD0090,CUS00283,1,69.19,0.1,6.92,62.27,cash,in_store,USD
TXN0000394,2024-09-08 13:54:00,STR010,PRD0092,CUS00283,2,353.85,0.05,35.39,672.31,debit_card,in_store,USD
TXN0000395,2024-10-21 16:04:00,STR017,PRD0059,CUS00288,3,458.19,0.1,137.46,1237.11,debit_card,online,USD
TXN0000396,2024-04-14 13:29:00,STR011,PRD0037,,4,47.85,0.0,0.0,191.4,debit_card,online,USD
TXN0000397,2024-10-13 19:41:00,STR018,PRD0027,CUS00033,3,490.08,0.0,0.0,1470.24,debit_card,online,USD
TXN0000398,2024-11-07 09:34:00,STR016,PRD0096,CUS00143,3,389.05,0.0,0.0,1167.15,mobile_pay,mobile_app,USD
TXN0000399,2024-03-03 11:29:00,STR012,PRD0043,CUS00083,2,621.23,0.0,0.0,1242.46,gift_card,online,USD
TXN0000400,2024-11-15 14:52:00,STR005,PRD0046,CUS00083,1,719.52,0.2,143.9,575.62,gift_card,mobile_app,USD
TXN0000401,2024-12-07 20:51:00,STR016,PRD0065,CUS00337,1,286.09,0.0,0.0,286.09,cash,in_store,USD
TXN0000402,2024-10-23 08:28:00,STR012,PRD0046,CUS00447,4,719.52,0.0,0.0,2878.08,debit_card,in_store,USD
TXN0000403,2024-10-19 21:04:00,STR006,PRD0042,CUS00151,1,140.2,0.0,0.0,140.2,debit_card,mobile_app,USD
TXN0000404,2024-11-10 12:30:00,STR013,PRD0016,CUS00496,1,539.04,0.0,0.0,539.04,cash,in_store,USD
TXN0000405,2024-12-02 19:15:00,STR009,PRD0050,CUS00334,3,201.33,0.0,0.0,603.99,cash,online,USD
TXN0000406,2024-09-27 12:08:00,STR004,PRD0020,CUS00197,2,595.59,0.05,59.56,1131.62,cash,mobile_app,USD
TXN0000407,2024-03-13 15:02:00,STR008,PRD0108,,1,99.37,0.0,0.0,99.37,cash,in_store,USD
TXN0000408,2024-01-21 15:15:00,STR017,PRD0072,CUS00047,3,500.55,0.0,0.0,1501.65,cash,mobile_app,USD
TXN0000409,2024-11-04 10:45:00,STR020,PRD0011,CUS00180,2,526.75,0.0,0.0,1053.5,cash,mobile_app,USD
TXN0000410,2024-10-08 14:59:00,STR001,PRD0021,CUS00474,2,411.07,0.0,0.0,822.14,debit_card,in_store,USD
TXN0000411,2024-11-01 15:52:00,STR010,PRD0087,CUS00400,3,488.55,0.0,0.0,1465.65,gift_card,mobile_app,USD
TXN0000412,2024-07-25 15:26:00,STR016,PRD0061,CUS00376,4,169.37,0.0,0.0,677.48,gift_card,online,USD
TXN0000413,2024-04-25 16:56:00,STR012,PRD0012,CUS00223,3,233.86,0.0,0.0,701.58,credit_card,mobile_app,USD
TXN0000414,2024-04-13 10:17:00,STR019,PRD0007,CUS00109,5,274.3,0.2,274.3,1097.2,gift_card,in_store,USD
TXN0000415,2024-10-02 17:38:00,STR013,PRD0006,CUS00258,2,101.59,0.0,0.0,203.18,credit_card,in_store,USD
TXN0000416,2024-10-14 09:05:00,STR015,PRD0063,CUS00110,1,23.14,0.0,0.0,23.14,debit_card,in_store,USD
TXN0000417,2024-09-09 17:32:00,STR014,PRD0026,CUS00468,4,172.92,0.0,0.0,691.68,cash,online,USD
TXN0000418,2024-06-16 18:13:00,STR023,PRD0064,,5,475.35,0.0,0.0,2376.75,gift_card,mobile_app,USD
TXN0000419,2024-11-06 12:32:00,STR016,PRD0010,CUS00377,3,276.68,0.0,0.0,830.04,mobile_pay,online,USD
TXN0000420,2024-06-28 14:35:00,STR014,PRD0120,CUS00060,1,136.37,0.0,0.0,136.37,debit_card,in_store,USD
